,0
stupid decision,80269
decision man,19771
man ve,51750
ve nailed,88701
nailed surefire,56590
surefire hit,81273
hit fathom,39387
fathom gets,29338
gets film,34281
film enjoyed,30492
enjoyed silence,25690
silence red,75669
red dragon,67933
dragon lessor,23286
lessor degree,47367
degree manhunter,20066
manhunter intelligent,51839
intelligent reasonable,42630
reasonable level,67636
level hannibal,47506
hannibal schlock,37593
schlock horror,72318
horror bar,40109
bar beautiful,6624
beautiful cinematography,7076
cinematography favour,14032
favour dvds,29433
dvds hannibal,23984
hannibal going,37589
going right,35278
right stack,69933
stack light,78221
light day,47845
truck,86283
loads,49410
hi,38984
jacked,43466
lapd,46425
undercover,87359
racing,66313
truck loads,86289
loads hi,49414
hi jacked,38986
jacked lapd,43467
lapd sent,46427
sent undercover,73843
undercover cop,87361
cop street,17036
street racing,79829
racing world,66321
world doing,92988
firstly,31598
blockbuster,8664
literally,48956
tuned,86636
cars,11653
neon,57117
nitrous,57665
illegal,41204
disliking,22218
complaining,15855
guys,37120
ain,3073
franchise,32647
chicks,13578
affairs,2679
defense,19917
disadvantage,21892
firstly movie,31606
movie masterpiece,55523
masterpiece blockbuster,52249
blockbuster times,8672
times plot,84879
plot literally,62909
literally plain,48967
plain scenes,62361
scenes fast,72182
fast tuned,29242
tuned hot,86639
hot cars,40192
cars having,11666
having neon,38185
neon lights,57118
lights nitrous,47898
nitrous people,57666
people seen,61162
seen racing,73473
racing movies,66315
movies unique,56153
unique illegal,87717
illegal racing,41205
racing stuff,66320
stuff opinion,80192
opinion movie,59193
underrated low,87405
low ratings,50656
ratings disliking,66732
disliking reviews,22220
reviews complaining,69531
complaining plot,15858
plot come,62834
come guys,15111
guys ain,37122
ain movie,3079
movie purpose,55634
purpose having,65811
having nice,38186
nice plot,57448
plot want,62989
want nice,89925
plot movie,62923
watch star,90584
wars purpose,90253
purpose franchise,65808
franchise fast,32665
fast beautiful,29208
beautiful cars,7073
cars hot,11667
hot chicks,40194
chicks affairs,13579
affairs love,2680
love admit,50295
admit writing,2468
writing defense,93543
defense disadvantage,19918
disadvantage action,21893
action films,1669
films don,31131
don need,23018
need perfect,56980
perfect writing,61302
writing watch,93589
watch good,90478
good drama,35494
drama instead,23352
instead want,42502
want good,89901
good writing,35731
com,15003
5th,740
cliffhanger,14492
continued,16720
befriends,7200
dominic,22919
torreto,85337
lovers,50608
believe movie,7476
movie imdb,55431
imdb com,41343
com movie,15015
movie definitely,55221
definitely way,20024
way better,90977
better agree,7871
agree imdb,2970
com 5th,15005
5th best,742
best movie,7750
movie things,55816
things love,83551
love cars,50329
cars especially,11660
especially movies,26558
movie cliffhanger,55163
cliffhanger continued,14493
continued movie,16725
movie cop,55187
cop undercover,17038
undercover befriends,87360
befriends dominic,7201
dominic torreto,22922
torreto history,85338
history cops,39339
cops fun,17059
fun movie,33256
movie car,55133
car lovers,11389
lived,49216
trailer,85638
park,60355
70,774
mom,54350
tpb,85551
captured,11356
essence,26587
everyday,26845
let start,47435
start saying,78583
saying lived,71887
lived trailer,49224
trailer park,85668
park years,60368
years 70,93930
70 teen,779
teen mom,82577
mom tpb,54371
tpb definitely,85552
definitely captured,19962
captured essence,11360
essence everyday,26591
everyday life,26851
life trailer,47800
moulin,54920
rouge,70643
indulgent,42040
contrived,16807
soulless,77370
pretentious,64431
calling,10976
greatest,36487
musicals,56448
substance,80479
just saw,44719
saw moulin,71608
moulin rouge,54921
rouge night,70645
night netflix,57588
netflix thought,57165
thought worst,84136
seen completely,73375
completely self,15962
self indulgent,73608
indulgent contrived,42042
contrived soulless,16815
soulless pretentious,77371
pretentious people,64436
people calling,60979
calling greatest,10981
greatest movie,36502
movie musicals,55547
musicals literally,56451
literally style,48972
style substance,80392
strangest,79782
weird,91444
nicole,57517
kidman,45235
acid,1372
sounds,77409
blinding,8643
bright,9928
colors,14975
movement,54994
assaulting,5220
simultaneously,75905
musical,56424
historical,39311
clashed,14182
reminded,68700
country,17367
frequently,32883
chinese,13707
buffets,10525
combine,15044
hideous,39014
attempts,5469
imitate,41390
strangest films,79783
seen thing,73507
like weird,48499
weird role,91457
role nicole,70343
nicole kidman,57518
kidman kind,45241
kind thing,45547
thing movie,83418
like bad,47975
bad acid,6266
acid trip,1373
trip sounds,86203
sounds blinding,77410
blinding bright,8644
bright colors,9932
colors camera,14976
camera movement,11116
movement assaulting,54995
assaulting senses,5221
senses simultaneously,73807
simultaneously musical,75908
musical style,56444
style wrong,80399
wrong era,93676
era historical,26404
historical time,39323
time film,84563
film modern,30702
modern clashed,54306
clashed reminded,14183
reminded country,68703
country music,17379
music frequently,56384
frequently hear,32884
hear chinese,38377
chinese buffets,13709
buffets city,10526
city combine,14088
combine lack,15045
lack plot,46206
plot hideous,62887
hideous caricature,39015
caricature attempts,11538
attempts imitate,5478
imitate movie,41393
fails bizarre,28359
training,85751
uncompromising,87323
astonishingly,5300
visualizes,89442
denzel,20276
training day,85753
day best,19184
best cop,7704
cop movie,17030
movie intense,55448
intense uncompromising,42671
uncompromising crime,87324
thriller astonishingly,84203
astonishingly visualizes,5301
visualizes dark,89443
dark lapd,18944
lapd denzel,46426
denzel steals,20277
steals performance,78872
performance just,61373
just masterpiece,44637
250,561
amélie,3882
cracks,17622
cryptic,18365
heroic,38929
defend,19906
misunderstood,54192
french,32849
ability,933
tried,86094
easier,24167
change,12504
honest film,39737
really worthy,67531
worthy 250,93294
250 psychotic,562
psychotic behavior,65596
behavior annoying,7330
annoying creepy,4192
creepy smiles,17989
smiles amélie,76723
amélie cracks,3883
cracks time,17625
time time,84754
time trying,84762
trying cryptic,86525
cryptic heroic,18366
heroic film,38933
film easily,30477
easily worst,24199
worst ve,93239
seen worst,73532
worst people,93220
people trying,61199
trying defend,86529
defend saying,19908
saying character,71868
character simply,12820
simply misunderstood,75859
misunderstood film,54193
film french,30544
french offers,32864
offers different,58557
different perspective,21455
perspective remind,61659
remind people,68697
people foreign,61041
foreign films,32291
films ability,31085
ability suck,943
suck american,80633
american films,3762
films tried,31256
tried movie,86111
movie chance,55148
chance tried,12489
tried easier,86103
easier things,24169
things didn,83516
didn like,21284
like ahead,47950
ahead defend,3025
defend like,19907
like doesn,48062
doesn change,22725
change fact,12511
fact annoying,28204
annoying films,4197
husband,40824
figured,30228
oscars,59597
decent,19637
absolute,1033
husband decided,40826
watch netflix,90532
netflix night,57162
night heard,57571
heard good,38418
good expectations,35509
expectations figured,27492
figured won,30236
won couple,92427
couple oscars,17420
oscars decent,59600
decent idea,19654
idea absolute,40975
absolute masterpiece,1039
road,70088
perdition,61236
overlooked,59843
normally,57845
blown,8789
newman,57387
jude,44237
law,46786
combined,15046
poignant,63102
ages,2875
road perdition,70096
perdition simply,61238
simply amazing,75826
amazing movie,3624
movie sadly,55699
sadly overlooked,71094
overlooked oscars,59847
oscars acting,59598
acting brilliant,1483
brilliant normally,9978
normally fan,57854
hanks simply,37549
simply blown,75836
blown away,8790
away performance,5988
performance hanks,61369
hanks paul,37548
paul newman,60774
newman jude,57388
jude law,44238
law great,46797
great combined,36296
combined poignant,15049
poignant story,63106
story stunning,79585
stunning cinematography,80229
cinematography road,14042
perdition best,61237
seen ages,73349
danger,18829
slightly,76478
generic,34025
positives,63691
friendship,33049
steel,78889
magnolias,50983
clone,14560
apparently,4491
type,87043
sewing,74520
circle,14057
discuss,22106
suppose,81116
cribbed,18014
pages,60033
dear,19485
abby,900
suspending,81543
disbelief,22048
stock,79106
thought going,84033
going genuine,35214
genuine danger,34154
danger having,18832
having admit,38141
admit liked,2449
liked movie,48557
movie minutes,55535
minutes warm,53962
warm slightly,90176
slightly generic,76485
generic road,34029
road movie,70094
movie positives,55604
positives friendship,63692
friendship following,33053
following dreams,32116
dreams point,23531
point started,63161
started feel,78618
feel turn,29673
turn steel,86709
steel magnolias,78896
magnolias clone,50984
clone apparently,14561
apparently type,4510
type film,87051
film girls,30559
girls sit,34704
sit sewing,76071
sewing circle,74521
circle discuss,14058
discuss problems,22110
problems suppose,64924
suppose fine,81119
fine feel,31477
like real,48341
real issues,67025
issues relate,43401
relate feel,68298
feel ve,29677
ve cribbed,88672
cribbed pages,18015
pages dear,60035
dear abby,19486
abby stop,901
stop suspending,79197
suspending disbelief,81544
disbelief real,22052
people start,61177
start seeing,78585
seeing stock,73301
stock movie,79109
movie characters,55155
georgia,34195
bury,10759
memory,53080
box,9476
pledging,62774
open,59065
graduates,36099
contents,16685
blonde,8699
britney,10147
spears,77628
lucy,50751
wagner,89634
sassy,71404
homecoming,39698
queen,65982
zoe,94328
saldana,71245
kit,45649
punky,65748
taryn,82285
manning,51897
mimi,53667
drive,23603
los,49975
angeles,3965
dimpled,21571
stranger,79768
anson,4236
mount,54922
kimble,45473
homicidal,39712
town georgia,85527
georgia girls,34196
girls bury,34675
bury memory,10760
memory box,53081
box pledging,9491
pledging open,62775
open high,59074
school graduates,72358
graduates years,36102
later meet,46556
meet open,52931
open box,59067
box bond,9477
bond contents,8993
contents pretty,16686
pretty blonde,64450
blonde britney,8701
britney spears,10148
spears lucy,77629
lucy wagner,50766
wagner takes,89636
takes lead,81958
lead sassy,46910
sassy homecoming,71406
homecoming queen,39699
queen zoe,65990
zoe saldana,94329
saldana kit,71246
kit punky,45650
punky pregnant,65749
pregnant taryn,64161
taryn manning,82286
manning mimi,51898
mimi decide,53668
decide drive,19700
drive los,23608
los angeles,49976
angeles dimpled,3966
dimpled stranger,21572
stranger anson,79769
anson mount,4237
mount ben,54923
ben kimble,7599
kimble fear,45474
fear homicidal,29487
homicidal good,39713
good looking,35568
orange,59300
county,17390
dynamic,24025
transforms,85843
breed,9831
follow,32066
footsteps,32222
beth,7841
isn original,43343
original coming,59404
age story,2810
story orange,79520
orange county,59301
county brings,17392
brings dynamic,10062
dynamic story,24028
story line,79489
line transforms,48745
transforms classic,85844
classic coming,14235
age tale,2814
tale new,82049
new breed,57226
breed similar,9837
similar movies,75739
movies follow,56005
follow footsteps,32072
footsteps sex,32224
sex drive,74530
drive love,23609
love beth,50317
beth cooper,7842
reasons,67642
unsuccessful,88010
aired,3117
70s,781
ended,25246
main reasons,51041
reasons 80s,67643
80s unsuccessful,824
unsuccessful short,88011
short lived,75106
lived aired,49217
aired middle,3122
middle 70s,53514
70s run,786
run released,70851
released 70s,68438
70s ended,785
ended probably,25268
probably better,64766
futuristic,33589
reign,68245
2020,513
overrun,59887
dragons,23298
thrown,84312
mountains,54933
cities,14074
swarm,81622
populate,63505
areas,4773
refugees,68129
quinn,66110
quiet,66101
mountain,54925
homes,39708
stirred,79101
marauders,51947
van,88563
zan,94272
matthew,52434
mcconaughey,52601
quarrel,65962
realize,67176
species,77674
survive,81501
apocalypse,4460
did wonder,21222
wonder futuristic,92472
futuristic dragon,33590
dragon movie,23289
like ok,48288
ok reign,58735
reign covered,68246
covered set,17573
set year,74431
year 2020,93832
2020 world,514
world overrun,93033
overrun dragons,59888
dragons world,23304
world thrown,93068
thrown post,84324
apocalyptic setting,4464
setting humans,74466
humans hide,40595
hide mountains,39013
mountains going,54936
going near,35254
near cities,56852
cities swarm,14076
swarm dragons,81623
dragons populate,23301
populate areas,63506
areas film,4776
film centers,30375
centers group,12218
group refugees,36756
refugees led,68130
led quinn,47122
quinn christian,66111
bale refugees,6518
refugees live,68131
live quiet,49209
quiet lives,66102
lives mountain,49252
mountain homes,54929
homes watch,39711
watch dragons,90444
dragons things,23303
things stirred,83577
stirred american,79102
american group,3768
group marauders,36743
marauders led,51948
led van,47126
van zan,88569
zan matthew,94273
matthew mcconaughey,52438
mcconaughey van,52616
zan quarrel,94274
quarrel quite,65965
quite bit,66148
bit realize,8375
realize species,67198
species going,77675
going survive,35304
survive apocalypse,81502
apocalypse ll,4461
ll band,49319
band want,6572
want survive,89956
survive worth,81507
worth really,93270
really pretty,67421
pretty damn,64470
damn fun,18730
dealing,19455
fsb,33153
traitors,85772
professionally,65099
nicely,57463
sloppily,76517
sleeper,76431
agents,2866
britain,10098
heavily,38573
armed,4869
russians,70974
hunting,40793
mi5,53432
operatives,59157
streets,79837
capital,11295
cold,14850
war,90113
finale,31313
1977,298
siegel,75608
telefon,82652
charles,13205
bronson,10212
control,16816
horribly,40076
inept,42063
golden,35347
crucifixes,18275
speaking,77611
horrible,40043
russian,70963
destroy,20623
england,25467
aplenty,4455
telly,82815
caught series,12078
series dealing,74070
dealing fsb,19459
fsb traitors,33154
traitors professionally,85773
professionally nicely,65102
nicely played,57469
played sloppily,62584
sloppily written,76519
written lot,93621
lot fun,50111
watch network,90533
network sleeper,57186
sleeper agents,76432
agents britain,2868
britain heavily,10100
heavily armed,38576
armed russians,4872
russians london,70976
london hunting,49537
hunting mi5,40797
mi5 operatives,53434
operatives streets,59161
streets capital,79838
capital like,11296
like remember,48350
remember ages,68642
ages cold,2878
cold war,14860
war interesting,90123
interesting experience,42806
experience story,27666
story season,79563
season finale,72982
finale original,31319
original reminds,59485
reminds 1977,68721
1977 don,299
don siegel,23043
siegel telefon,75609
telefon charles,82653
charles bronson,13206
bronson mind,10213
mind control,53698
control mind,16821
mind horribly,53710
horribly inept,40080
inept russians,42065
russians golden,70975
golden crucifixes,35350
crucifixes speaking,18276
speaking horrible,77616
horrible russian,40069
russian wanting,70973
wanting destroy,90041
destroy england,20625
england aplenty,25468
aplenty catch,4456
catch telly,12013
telly miss,82816
42,690
dazzling,19338
secrets,73197
discovered,22082
indulged,42038
disappointment,22002
colossal,14979
listless,48940
plodding,62807
mumble,56289
bogged,8924
comes,15373
capturing,11369
adventurous,2631
wells,91485
news,57390
journey,44181
span,77517
800,811
000,4
90,841
stop wonder,79211
wonder film,92470
film 42,30294
42 years,691
years based,93943
book dazzling,9066
dazzling special,19342
effects better,24468
better secrets,8011
secrets time,73202
time travel,84759
travel discovered,85933
discovered indulged,22087
indulged rejected,42039
rejected boring,68274
boring spectacular,9328
spectacular disappointment,77705
disappointment colossal,22007
colossal waste,14980
time listless,84635
listless plodding,48941
plodding mumble,62808
mumble film,56290
film gets,30555
gets bogged,34264
bogged special,8925
effects comes,24475
comes close,15384
close capturing,14584
capturing adventurous,11370
adventurous spirit,2632
spirit classic,77889
classic wells,14272
wells story,91486
story good,79437
good news,35598
news journey,57397
journey span,44198
span 800,77518
800 000,812
000 years,12
years suck,94024
suck 90,80632
90 minutes,845
minutes life,53926
castle,11960
founded,32574
zemeckis,94284
gilbert,34494
adler,2405
joel,43907
silver,75713
churned,13918
brow,10336
horrors,40147
producing,65026
broader,10179
mainstream,51068
flicks,31841
rocknrolla,70234
schlockfests,72319
ghost,34422
maritime,52001
bleak,8602
bearing,7023
salvage,71260
crew,17994
featuring,29551
underused,87507
gabriel,33614
byrne,10860
replacing,68871
brian,9864
cox,17594
lovely,50591
julianna,44283
margulies,51969
mysterious,56504
floating,31891
behemoth,7349
discover,22073
antonia,4313
garza,33788
cruise,18305
vanished,88580
trace,85555
dark castle,18925
castle production,11962
production company,65042
company founded,15710
founded robert,32575
robert zemeckis,70153
zemeckis gilbert,94285
gilbert adler,34495
adler joel,2406
joel silver,43911
silver churned,75714
churned low,13919
low brow,50642
brow horrors,10338
horrors beginning,40148
beginning decade,7257
decade producing,19604
producing broader,65027
broader mainstream,10181
mainstream flicks,51072
flicks like,31847
like rocknrolla,48360
rocknrolla unknown,70235
unknown better,87798
better schlockfests,8007
schlockfests ghost,72320
ghost ship,34431
ship maritime,74930
maritime horror,52002
horror set,40144
set bleak,74358
bleak bearing,8603
bearing straight,7025
straight salvage,79721
salvage crew,71261
crew featuring,18000
featuring underused,29560
underused gabriel,87508
gabriel byrne,33615
byrne replacing,10868
replacing brian,68872
brian cox,9869
cox lovely,17599
lovely julianna,50596
julianna margulies,44284
margulies set,51970
set mission,74401
mission mysterious,54133
mysterious floating,56507
floating behemoth,31892
behemoth discover,7350
discover 40,22074
40 year,679
year lost,93882
lost antonia,50031
antonia garza,4314
garza cruise,33789
cruise ship,18319
ship vanished,74939
vanished trace,88581
possible,63717
trapped,85887
body,8895
great way,36474
way possible,91138
possible funny,63729
funny plot,33434
plot high,62888
school girl,72356
girl trapped,34629
trapped man,85891
man body,51644
body watch,8917
movie times,55830
25th,563
seen movie,73454
like 25th,47929
25th hour,566
christopher,13874
nolan,57703
strongest,79979
quotes,66249
sleep,76417
puzzle,65889
missing,54105
blackmailed,8510
tries,86124
convince,16910
situation,76140
justify,44875
unfortunately,87615
starts,78678
moves,55002
slow,76530
woven,93347
intrigued,42972
disappoint,21919
think christopher,83637
christopher nolan,13879
nolan strongest,57713
strongest films,79981
films pretty,31207
good good,35526
good story,35673
story films,79420
films known,31169
known quotes,46007
quotes movie,66250
movie good,55369
good cop,35468
cop sleep,17035
sleep piece,76426
piece puzzle,62000
puzzle missing,65890
missing bad,54107
bad cop,6299
sleep cause,76418
cause conscience,12087
conscience won,16425
won let,92442
let story,47437
story getting,79432
getting blackmailed,34358
blackmailed killer,8511
killer tries,45421
tries convince,86127
convince detective,16911
detective situation,20693
situation end,76146
end justify,25157
justify means,44879
means unfortunately,52805
unfortunately killer,87634
killer isn,45409
isn bit,43294
bit interesting,8353
film starts,30866
starts making,78697
making killer,51533
killer like,45412
like interesting,48199
interesting character,42786
character film,12718
film moves,30705
moves bit,55007
bit slow,8384
slow times,76554
times woven,84907
woven plot,93349
plot audiences,62816
audiences intrigued,5684
intrigued beginning,42973
beginning end,7261
end drama,25116
drama suspense,23386
suspense main,81563
main reason,51040
reason saw,67599
saw christopher,71567
nolan film,57707
film didn,30452
really disappoint,67286
mix,54202
mario,51991
bros,10237
citizen,14079
kane,44914
rudest,70742
pointless,63181
adult,2521
corny,17147
vulgar,89595
cursed,18519
awfulness,6122
skip,76306
costs,17241
horrible mix,40056
mix bad,54204
acting unfunny,1617
unfunny jokes,87662
jokes plot,44067
plot makes,62918
makes mario,51432
mario bros,51992
bros movie,10240
movie look,55501
like citizen,48014
citizen kane,14080
kane rudest,44918
rudest pointless,70743
pointless scenes,63196
scenes saw,72250
movie expecting,55291
expecting funny,27580
funny spoof,33461
spoof excellent,78038
excellent bond,27095
bond series,9002
series got,74112
got imagine,35909
imagine adult,41296
adult film,2529
film wouldn,31019
wouldn know,93322
know supposed,45916
supposed spoof,81171
spoof james,78041
bond bond,8991
bond like,8997
like present,48322
present characters,64337
characters boring,12924
boring remarkable,9318
remarkable good,68628
good way,35722
way jokes,91083
jokes corny,44043
corny just,17152
just vulgar,44826
vulgar haven,89596
haven cursed,38118
cursed awfulness,18520
awfulness skip,6124
skip movie,76311
movie costs,55191
friendette,32972
forced,32248
friendette forced,32973
forced speak,32263
speak look,77601
plenty,62776
shouldn,75218
vehicles,88766
weapons,91287
equilibrium,26379
order,59317
prevent,64555
suppress,81188
utopia,88422
dystopia,24044
anybody,4332
suspected,81530
committing,15651
crimes,18048
trial,86055
summary,80837
carried,11620
clerics,14372
preston,64402
devoid,20879
barely,6674
batted,6901
eyelid,28035
wife,91849
incinerated,41784
suppressing,81192
passes,60563
deeper,19854
realises,67083
sacrificing,71039
innocent,42255
leader,46912
emotionless,24966
sat watch,71419
watch expected,90460
expected sci,27556
fi action,30001
action thriller,1731
thriller does,84212
does feature,22592
feature plenty,29531
plenty action,62777
action science,1715
fiction elements,30048
elements shouldn,24703
shouldn expect,75221
expect lots,27441
lots cool,50204
cool futuristic,16974
futuristic vehicles,33594
vehicles weapons,88768
weapons equilibrium,91288
equilibrium set,26381
set near,74406
near future,56856
future world,33588
world war,93080
war order,90128
order prevent,59336
prevent future,64557
future war,33584
war drug,90119
drug developed,23704
developed suppress,20776
suppress human,81189
human emotion,40520
emotion led,24910
led utopia,47125
utopia future,88423
future dystopia,33555
dystopia anybody,24045
anybody suspected,4352
suspected committing,81531
committing sense,15653
sense crimes,73730
crimes executed,18051
executed trial,27315
trial summary,86057
summary justice,80840
justice carried,44855
carried clerics,11623
clerics john,14373
john preston,43953
preston man,64403
man devoid,51666
devoid emotion,20880
emotion executed,24903
executed partner,27310
partner barely,60464
barely batted,6677
batted eyelid,6902
eyelid wife,28036
wife taken,91895
taken incinerated,81907
incinerated day,41785
day fails,19202
fails emotion,28362
emotion suppressing,24918
suppressing drug,81193
drug time,23718
time passes,84671
passes feelings,60565
feelings deeper,29729
deeper realises,19858
realises fight,67084
fight fight,30117
fight mean,30124
mean sacrificing,52728
sacrificing innocent,71040
innocent people,42258
people close,60992
close father,14590
father leader,29315
leader emotionless,46913
emotionless world,24967
smile,76714
bitterness,8437
lovable smile,50286
smile cruel,76717
cruel bitterness,18293
bitterness life,8439
record,67877
obtain,58328
enjoyment,25710
disparage,22313
just record,44693
record generally,67880
generally obtain,33992
obtain level,58329
level enjoyment,47502
enjoyment movie,25715
watch including,90496
including plenty,41845
plenty critics,62782
critics disparage,18156
kim,45470
arguably,4810
animated,4037
question,66004
program,65136
storied,79240
mouse,54945
kim possible,45472
possible arguably,63719
arguably best,4811
best series,7788
series disney,74079
disney produced,22280
produced date,64968
date animated,19015
animated viewers,4053
viewers commented,89155
commented question,15581
question makes,66016
makes program,51450
program better,65139
better long,7961
long storied,49629
storied history,79241
history mouse,39364
thomas,83909
harris,37907
psychiatrist,65553
dr,23249
lecter,47113
based thomas,6800
thomas harris,83911
harris novel,37914
novel featuring,58033
featuring psychiatrist,29557
psychiatrist serial,65554
serial killer,74010
killer dr,45406
dr hannibal,23251
hannibal lecter,37590
lecter red,47114
dragon like,23287
like silence,48404
lambs hannibal,46316
hannibal outstanding,37591
outstanding thriller,59730
granted,36163
twenties,86921
bored,9233
criticize,18138
contain,16617
spreadsheet,78112
appeal,4513
largest,46458
market,52023
clothes,14648
average,5816
additional,2356
gays,33875
seniors,73703
ethnics,26683
foyle,32616
deep,19823
thoughtful,84140
art,4965
tremendous,86027
overact,59742
sets,74437
discussed,22112
length,47288
gorgeous,35799
offend,58506
sensibilities,73810
universal,87760
gospel,35841
paid,60037
pbs,60843
library,47588
supported,81093
financially,31381
better television,8026
television granted,82679
granted twenties,36167
twenties bored,86922
bored tears,9250
tears ve,82490
seen 10,73345
10 000,23
000 american,7
american cop,3754
cop shows,17034
shows won,75486
won criticize,92428
criticize watched,18140
watched ones,90693
ones enjoyed,58998
enjoyed long,25668
time contain,84524
contain certain,16619
certain number,12288
number spreadsheet,58157
spreadsheet elements,78113
elements appeal,24683
appeal largest,4524
largest market,46459
market time,52031
time period,84673
period men,61486
men handsome,53116
handsome women,37497
women good,92361
story great,79439
great clothes,36294
clothes good,14653
story stories,79580
stories main,79267
main story,51043
story average,79337
average additional,5817
additional plot,2358
lines gays,48800
gays seniors,33876
seniors teenagers,73705
teenagers ethnics,82616
ethnics outside,26684
outside main,59708
story foyle,79427
foyle war,32617
war deep,90118
deep thoughtful,19850
thoughtful television,84143
television art,82663
art great,4977
great premise,36420
premise acting,64207
acting tremendous,1614
tremendous bad,86028
bad guys,6333
guys overact,37151
overact characters,59743
characters love,13057
love sets,50470
sets details,74442
details discussed,20671
discussed length,22115
length just,47292
just gorgeous,44555
gorgeous offend,35808
offend american,58507
american sensibilities,3787
sensibilities times,73812
times british,84820
british perspective,10135
perspective war,61664
war universal,90140
universal perspective,87764
perspective think,61663
think gospel,83685
gospel episode,35842
episode like,26165
like movie,48267
movie enjoyed,55272
enjoyed children,25649
children attention,13645
attention paid,5519
paid catch,60040
catch episode,11998
episode pbs,26187
pbs couple,60844
couple library,17415
library buy,47589
buy season,10836
season art,72959
art supported,4985
supported financially,81095
financially say,31382
walk,89740
cons,16420
totally,85380
overpowered,59870
sheer,74835
sincerity,75914
emanating,24779
warner,90200
brothers,10293
monumental,54646
feat,29515
power,63899
continuously,16752
multiple,56268
growing,36773
forever,32323
deeply,19871
loving,50628
transform,85810
gain,33637
strength,79849
forgive,32388
respect,69096
accomplish,1273
heretofore,38866
conveys,16896
affect,2682
deepest,19862
negative say,57081
say walk,71849
walk remember,89751
remember cons,68646
cons totally,16422
totally overpowered,85403
overpowered sheer,59872
sheer wonder,74844
wonder sincerity,92485
sincerity remarkable,75917
remarkable film,68627
film best,30351
best emanating,7715
emanating hollywood,24780
hollywood warner,39614
warner brothers,90202
brothers monumental,10307
monumental feat,54648
feat given,29518
given small,34762
small production,76625
production budget,65040
budget subtle,10508
subtle power,80528
power film,63908
film keeps,30632
keeps thinking,45024
thinking continuously,83838
continuously wanting,16755
wanting multiple,90050
multiple times,56274
times wonderful,84906
wonderful story,92534
story growing,79441
growing special,36776
special person,77648
person change,61533
change forever,12512
forever shows,32333
shows deeply,75368
deeply loving,19879
loving transform,50634
transform gain,85813
gain strength,33642
strength forgive,79855
forgive accept,32389
accept respect,1213
respect accomplish,69097
accomplish heretofore,1275
heretofore consider,38867
consider movie,16463
movie conveys,55185
conveys true,16898
true love,86329
love really,50453
really affect,67233
affect people,2686
people life,61085
life death,47669
death absolutely,19497
absolutely beautiful,1055
beautiful lucky,7103
lucky experience,50739
experience deepest,27639
deepest level,19868
attribute,5579
caruso,11721
stilted,79088
whispers,91754
posing,63659
egotistical,24586
characterization,12879
hold,39486
sag,71119
card,11405
paycheck,60818
quarter,65969
lift,47833
chin,13696
spread,78098
legs,47245
wide,91826
throw,84295
hands,37464
hips,39272
powerless,63957
hiring,39293
week,91375
contract,16757
allow,3426
suspect,81525
unrepentant,87982
worst dramatic,93192
dramatic television,23418
television attribute,82664
attribute david,5580
david caruso,19118
caruso stilted,11725
stilted line,79089
line reading,48727
reading dramatic,66938
dramatic whispers,23422
whispers constant,91755
constant posing,16565
posing egotistical,63660
egotistical characterization,24587
characterization just,12881
just awful,44401
awful maybe,6086
maybe nice,52545
nice guy,57431
guy maybe,37077
maybe easy,52520
easy work,24259
work maybe,92773
maybe came,52507
came cheap,11019
cheap reason,13353
reason hired,67576
hired surely,39289
surely wasn,81288
wasn acting,90275
think worst,83827
worst actor,93178
actor hold,1787
hold sag,39497
sag card,71120
card steady,11407
steady paycheck,78851
paycheck idea,60822
idea acting,40976
acting say,1578
say line,71769
line quarter,48725
quarter turn,65973
turn camera,86676
camera lift,11114
lift chin,47834
chin spread,13699
spread legs,78104
legs overly,47249
overly wide,59867
wide throw,91837
throw hands,84303
hands hips,37475
hips single,39274
single episode,75956
episode uses,26248
uses exactly,88297
exactly moves,26998
moves apparently,55005
apparently directors,4495
directors powerless,21850
powerless just,63959
just direction,44471
direction producers,21704
producers hiring,65004
hiring really,39294
really bad,67243
bad directors,6308
directors week,21860
week maybe,91394
maybe contract,52513
contract doesn,16758
doesn listen,22772
listen directors,48922
directors decent,21843
decent director,19645
director allow,21729
allow week,3436
week week,91406
week suspect,91401
suspect just,81527
just throw,44799
hands caruso,37468
caruso appears,11722
appears completely,4594
completely unrepentant,15970
okay,58751
major,51096
synthetic,81824
piano,61870
track,85562
charlie,13214
jingles,43781
plus,63053
arrogant,4947
gibbs,34459
kinda,45555
god,35008
hitting,39443
employees,25025
directing,21651
orders,59343
pisses,62182
10minutes,113
kid,45191
okay ll,58768
ll make,49368
make short,51305
short good,75102
good potential,35622
potential major,63830
major tv,51124
tv success,86901
success starts,80585
starts main,78696
main theme,51047
theme immediately,83277
immediately know,41434
know cheap,45776
cheap synthetic,13357
synthetic piano,81825
piano track,61873
track mood,85568
mood spirit,54659
spirit compared,77890
compared charlie,15738
charlie harper,13229
harper jingles,37896
jingles sound,43782
sound better,77380
better plus,7990
plus hell,63064
hell arrogant,38681
arrogant gibbs,4952
gibbs character,34460
character mean,12767
mean hell,52703
hell does,38685
does think,22685
think kinda,83711
kinda god,45560
god hitting,35021
hitting employees,39445
employees head,25026
head directing,38293
directing orders,21665
orders way,59345
way does,91022
does guy,22606
guy pisses,37083
pisses 10minutes,62183
10minutes watching,114
watching funny,90793
funny wouldn,33501
wouldn series,93333
series kid,74142
kid afraid,45192
afraid wrong,2746
wrong opinion,93703
opinion respect,59199
