,0
present yes,75987
yes time,111425
time mother,99906
mother sally,64833
sally field,84164
field game,35351
game makes,39486
makes mad,60686
mad destroying,60065
destroying perfect,24297
perfect moment,72449
moment hard,64280
hard say,44304
say face,84771
face brutally,33110
brutally feel,12403
betty,9607
messages,63040
excited,32068
airs,3687
canceling,13394
rushed,83759
receive,79872
proper,77129
saddend,83930
evolve,31757
finalize,36748
grandchildren,42257
abc,1131
slot,90499
losing,59000
cancelling,13401
cleaverly,17170
tuning,102440
banned,7819
ub,102979
ugly betty,102996
betty fantastic,9611
fantastic love,34081
love warm,59579
warm messages,106696
messages episode,63041
episode like,30969
people mean,72230
mean betty,62166
betty don,9609
don want,27170
want daughter,106347
daughter act,22470
like isn,57000
isn time,51023
episode ends,30924
ends true,30079
true message,101995
message astounding,63012
astounding learn,6293
learn laugh,55435
laugh feel,54995
feel sad,34818
sad excited,83893
excited episode,32075
episode emotions,30923
emotions run,29605
run high,83630
high help,45776
help feel,45443
characters know,15533
know personally,54063
personally fresh,72947
fresh innovative,38498
innovative comedy,49596
comedy thing,18259
thing upset,98580
upset channel,104154
channel airs,15019
airs canceling,3688
canceling season,13395
season know,86296
know storyline,54102
storyline rushed,94281
rushed receive,83767
receive proper,79874
proper finale,77133
finale deserves,36735
deserves saddend,24084
saddend loyal,83931
loyal viewers,59812
viewers characters,105441
characters evolve,15459
evolve writers,31758
writers intended,110669
intended episodes,50082
episodes left,31087
left justice,55693
justice served,52905
served trying,87828
trying finalize,102279
finalize series,36749
series little,87602
little time,58042
time series,99991
series buy,87479
buy dvd,12971
dvd children,28367
children grandchildren,16262
grandchildren thanks,42258
thanks writers,98185
writers bringing,110647
bringing great,12024
great family,42505
family thanks,33811
thanks abc,98158
abc changing,1134
changing time,15016
time slot,100000
slot losing,90501
losing views,59009
views cancelling,105494
cancelling amazing,13402
amazing witty,4295
witty cleaverly,109162
cleaverly written,17171
written abc,110785
abc canceled,1133
canceled life,13388
mars stopped,61487
stopped tuning,93737
tuning new,102441
new shows,67754
shows network,89177
network betty,67582
betty gone,9612
gone ll,41409
ll wait,58313
wait lost,106089
lost end,59055
end abc,29755
abc banned,1132
banned household,7820
household wish,47406
wish network,109085
network pick,67600
pick ub,73252
ub recognition,102980
ferrera,35212
plucky,74515
suarez,95054
doors,27250
mode,64143
guadalajara,43141
poncho,74871
faithful,33535
remained,80844
ana,4530
ortiz,70349
becki,8478
newton,67854
provided,77329
hilarity,45970
betty fan,9610
fan episode,33894
episode 2006,30884
2006 minute,578
minute america,63641
america ferrera,4349
ferrera plucky,35214
plucky betty,74516
betty suarez,9615
suarez walked,95056
walked doors,106195
doors mode,27251
mode guadalajara,64144
guadalajara poncho,43142
poncho knew,74872
knew going,53845
going love,41276
love ve,59572
ve faithful,104877
faithful fan,33537
fan seasons,33954
seasons truly,86378
truly sad,102081
sad watching,83927
finale today,36744
today nearly,100452
nearly month,67231
month originally,64577
originally aired,70315
aired seasons,3661
seasons ugly,86379
betty remained,9614
remained witty,80852
witty engaging,109168
engaging ugly,30174
betty knew,9613
knew play,53861
play drama,73925
drama endearing,27550
endearing expert,29922
expert use,32651
use comedy,104242
comedy vanessa,18271
williams ana,108814
ana ortiz,4533
ortiz becki,70350
becki newton,8479
newton rest,67858
rest cast,81580
cast provided,14194
provided constant,77330
constant moments,19680
moments hilarity,64332
hilarity years,45973
yorker,111475
program,76922
graduated,42217
college,17766
reply,81247
fellow,34999
grad,42192
kinship,53764
time new,99915
new yorker,67801
yorker instant,111476
instant connection,49834
connection program,19469
program betty,76923
betty told,9617
told marc,100534
marc just,61291
just graduated,52532
graduated queens,42218
queens college,77900
college laugh,17778
laugh sarcastic,55029
sarcastic reply,84364
reply terrific,81248
terrific value,98026
value school,104679
school moment,85526
moment fellow,64276
fellow grad,35001
grad value,42193
school felt,85498
felt kinship,35041
kinship betty,53765
nailed,66800
cheerful,15970
magazine,60118
love ugly,59567
betty america,9608
ferrera did,35213
did great,24796
job played,51688
played betty,73976
suarez totally,95055
totally nailed,100912
nailed did,66802
did stars,24913
stars acted,92855
acted watched,1743
watched episode,107246
knew series,53865
series going,87562
going huge,41258
huge stop,47516
stop watching,93730
watching came,107364
came different,13219
different problem,25247
problem single,76633
single episode,89843
episode thanks,31017
thanks betty,98161
betty way,9618
way figured,107716
figured betty,35475
betty sweet,9616
sweet intelligent,96483
intelligent confident,50043
confident cheerful,19330
cheerful woman,15972
woman deal,109246
deal nice,22865
nice people,67909
people job,72197
job know,51668
know working,54141
working fashion,109928
fashion magazine,34325
magazine easy,60119
gist,40684
nature,67081
documentaries,26482
information,49442
guarantee,43145
satisfying,84436
likelihood,57410
benchmark,9023
plenty reviews,74282
reviews gist,82004
gist series,40686
series won,87742
won add,109381
add 10,2643
10 pence,72
pence worth,71989
worth say,110370
say like,84819
like nature,57075
nature documentaries,67087
documentaries great,26485
great camera,42441
camera work,13315
work beautiful,109769
beautiful scenery,8411
scenery accompanied,85274
accompanied just,1553
right level,82450
level information,56132
information type,49450
type series,102904
series guarantee,87566
guarantee series,43149
series truly,87714
truly satisfying,102083
satisfying likelihood,84443
likelihood benchmark,57411
benchmark measure,9025
measure nature,62355
documentaries documentaries,26483
documentaries genre,26484
genre yes,40017
yes really,111406
really good,79476
echoing,28805
footage,37698
diversity,26382
living,58203
conserving,19542
stocks,93599
rainforests,78374
mitigating,64058
global,40960
bears,8298
plight,74290
whale,108471
dwindling,28427
numbers,68730
amur,4485
leopard,55892
measly,62347
panda,71136
heroic,45646
efforts,29097
raising,78393
reduced,80192
pale,71100
shadow,88269
attenborough,6447
apt,5517
narration,66940
lending,55835
understated,103410
necessary,67256
apposite,5428
remaining,80853
india,49241
200,514
usd,104230
expensive,32541
standards,92681
pirated,73559
rampant,78452
collectors,17762
item,51121
10 echoing,40
echoing view,28806
view felt,105360
felt think,35072
think team,98954
team didn,97361
didn waste,25087
waste single,106904
single penny,89870
penny enormous,72021
enormous budget,30482
budget captured,12511
captured spellbinding,13576
spellbinding footage,91980
footage eternity,37700
eternity episode,31492
episode truly,31025
truly remarkable,102077
remarkable capture,80939
capture enormous,13552
enormous diversity,30483
diversity beauty,26383
beauty living,8460
living things,58231
things attention,98601
attention paid,6490
paid conserving,71002
conserving fish,19543
fish stocks,37039
stocks rainforests,93600
rainforests mitigating,78375
mitigating effects,64059
effects global,29018
global warming,40962
warming brought,106705
brought tears,12343
tears mention,97437
mention polar,62846
polar bears,74767
bears plight,8299
plight blue,74291
blue whale,10498
whale dwindling,108472
dwindling numbers,28429
numbers amur,68731
amur snow,4486
snow leopard,90891
leopard measly,55893
measly numbers,62348
numbers panda,68737
panda heroic,71138
heroic efforts,45647
efforts raising,29100
raising young,78396
young humans,111511
humans blood,47633
blood hands,10374
hands having,43918
having reduced,44751
reduced magnificent,80193
magnificent creatures,60200
creatures pale,21263
pale shadow,71103
shadow glory,88271
glory david,40992
david attenborough,22529
attenborough apt,6448
apt choice,5519
choice narration,16387
narration lending,66948
lending understated,55836
understated perfect,103412
perfect voice,72489
voice documentary,105866
documentary speaking,26496
speaking necessary,91815
necessary make,67267
make apposite,60387
apposite comments,5429
comments remaining,18523
remaining silent,80856
silent times,89543
times let,100162
let marvel,56004
marvel beauty,61538
beauty creatures,8457
creatures india,21261
india cost,49242
cost 200,20387
200 usd,517
usd touch,104231
touch expensive,100947
expensive indian,32543
indian standards,49248
standards pirated,92684
pirated dvd,73560
dvd rampant,28393
rampant question,78455
question dvd,77927
dvd collectors,28371
collectors item,17763
friendships,38761
heartache,45166
foul,38155
quotes,78235
casts,14271
improves,48892
kids biggest,53340
biggest reasons,9809
reasons love,79813
love involves,59468
involves relationships,50684
relationships friendships,80629
friendships heartache,38762
heartache great,45167
great depth,42480
depth includes,23925
includes foul,49023
foul language,38156
language sort,54757
sort developed,91495
developed season,24458
season characters,86253
characters quotes,15606
quotes pure,78238
pure genius,77632
genius watch,39954
watch mean,107084
mean hilarious,62189
hilarious liners,45930
liners scenes,57637
scenes moments,85371
moments gripping,64329
gripping moments,42864
moments moments,64342
moments laugh,64337
loud cast,59287
cast amazing,14077
amazing perfect,4264
perfect parts,72454
parts pretty,71557
pretty rare,76189
rare casts,78585
casts acting,14272
acting improves,1823
improves seasons,48895
seasons episodes,86362
episodes edge,31058
seat brilliant,86386
brilliant stunning,11956
stunning 10,94841
1966,348
accents,1462
mermaid,62961
rolls,83127
tongue,100641
stride,94487
mermaids,62967
advertising,3069
ambergris,4311
shamelessly,88384
best new,9248
new ve,67787
seen years,86933
years ve,111300
television 1966,97653
1966 effects,349
effects superb,29048
superb actors,95667
actors attractive,2184
attractive talented,6567
talented australian,96981
australian accents,6755
accents make,1466
make adorable,60381
adorable mermaid,2910
mermaid just,62964
just sounds,52778
sounds better,91609
better rolls,9542
rolls tongue,83129
tongue beautiful,100642
beautiful australian,8354
australian actress,6756
actress watch,2333
watch start,107150
season really,86315
really hit,79501
hit stride,46197
stride gets,94490
gets humorous,40192
humorous season,47739
season truly,86342
truly joy,102062
watch great,107035
great ages,42421
ages trust,3399
trust know,102116
know mermaids,54046
mermaids advertising,62968
advertising budget,3070
budget super,12536
super smash,95657
smash oh,90699
oh yes,69330
yes agree,111332
agree music,3492
music excellent,66556
excellent especially,31957
song ordinary,91290
ordinary girl,70086
girl just,40513
episode sure,31014
sure season,95983
episode 15,30882
15 irresistible,237
irresistible far,50804
far funniest,34174
funniest episodes,39076
episodes humor,31078
humor lost,47688
lost haven,59066
seen prior,86850
prior shows,76428
shows stand,89215
stand just,92647
just fine,52504
fine roll,36907
roll ambergris,83087
ambergris shamelessly,4312
shamelessly throw,88386
throw cast,99474
gilbert,40416
cleo,17174
sertori,87807
rikki,82527
chadwick,14794
touches,100972
volume,105914
freeze,38453
boil,10658
mccartney,62060
everyday,31662
pesky,73005
lady,54562
chatham,15876
careful,13742
expose,32789
zane,111663
bennett,9083
trapped,101433
sinking,89908
boat,10569
mako,60840
sea,86192
series revolves,87662
revolves emma,82088
emma gilbert,29482
gilbert cleo,40417
cleo sertori,17179
sertori rikki,87808
rikki chadwick,82529
chadwick given,14795
given power,40731
power turn,75510
turn mermaids,102481
mermaids water,62969
water touches,107568
touches skin,100977
skin discover,90211
discover amazing,25969
amazing powers,4266
powers water,75566
water cleo,107554
cleo control,17175
control shape,19983
shape volume,88403
volume water,105917
water emma,107557
emma freeze,29481
freeze rikki,38454
rikki boil,82528
boil lewis,10660
lewis mccartney,56197
mccartney friend,62061
friend cleo,38561
cleo helps,17176
helps exposed,45531
exposed series,32797
series rikki,87663
rikki emma,82531
emma cleo,29480
cleo learning,17177
learning use,55478
use powers,104265
powers dealing,75556
dealing everyday,22883
everyday problems,31666
problems pesky,76666
pesky siblings,73006
siblings cleo,89372
cleo meets,17178
meets old,62506
old lady,69496
lady louise,54569
louise chatham,59320
chatham mermaid,15877
mermaid past,62966
past warns,71704
warns emma,106751
emma rikki,29484
rikki moon,82532
moon careful,64634
careful people,13746
people trying,72339
trying expose,102275
expose like,32791
like zane,57338
zane bennett,111664
bennett bad,9084
boy trapped,11451
trapped sinking,101440
sinking boat,89910
boat emma,10570
emma save,29486
save zane,84511
zane sees,111666
sees half,86940
half tail,43739
tail looks,96712
looks near,58867
near mako,67196
mako island,60841
island sea,50900
sea monster,86195
monster later,64542
later rikki,54926
rikki date,82530
date recommend,22445
brittany,12116
guiding,43259
lizzie,58237
spaulding,91782
moved,64916
tracks,101174
crenshaw,21344
heights,45320
pacific,70893
vista,105758
cheerleader,15979
ostracized,70398
marcy,61301
rylan,83853
winnie,108980
harper,44416
adult,2943
supervision,95769
activities,2091
knew hayden,53847
hayden played,44822
played brittany,73980
brittany guiding,12117
guiding light,43260
light played,56586
played lizzie,74018
lizzie spaulding,58239
spaulding grown,91783
grown moved,43087
moved ll,64921
ll lizzie,58284
lizzie performance,58238
performance takes,72615
takes rich,96831
girl moved,40530
moved wrong,64926
wrong tracks,110919
tracks known,101176
known crenshaw,54201
crenshaw heights,21345
heights pacific,45321
pacific vista,70914
vista head,105759
head cheerleader,44870
cheerleader popular,15980
popular old,75034
school new,85531
new school,67746
school ostracized,85533
ostracized white,70399
white girl,108593
girl gets,40504
gets cheer,40170
leading squad,55350
squad new,92466
school tries,85563
tries hide,101762
hide information,45731
information old,49446
old friends,69482
friends say,38725
say hayden,84797
hayden marcy,44819
marcy rylan,61302
rylan played,83854
played winnie,74043
winnie harper,108981
harper film,44417
film worth,36423
watching marcy,107442
rylan recently,83855
recently played,79937
spaulding guiding,91784
light ended,56574
ended kind,29943
kind ironic,53626
ironic felt,50779
felt film,35030
film okay,36087
okay story,69426
story problem,94109
problem adults,76592
adults like,2992
like parents,57104
parents teachers,71329
teachers film,97339
film coach,35675
coach adult,17551
adult supervision,2962
supervision activities,95770
hannah,44004
miley,63347
cyrus,22046
model,64149
contain,19741
girlie,40606
sissy,89918
portion,75096
hannah montana,44005
montana considered,64565
considered good,19586
series girls,87560
girls miley,40641
miley cyrus,63348
cyrus role,22048
role model,83002
model lot,64152
lot girls,59144
girls hannah,40630
montana good,64566
good boys,41482
boys consider,11502
consider hannah,19557
montana hot,64567
hot series,47189
series contain,87495
contain lot,19744
good songs,41745
songs making,91311
making good,60780
series vast,87726
majority people,60366
watch girls,107030
girls boys,40613
consider girlie,19555
girlie sissy,40609
sissy watch,89921
watch good,107033
good terms,41771
terms aimed,97918
aimed girls,3581
girls portion,40646
portion audience,75097
overall great,70597
series girlie,87559
girlie girls,40607
girls sissy,40660
sissy boys,89919
boys majority,11511
majority boys,60362
boys watch,11519
watch sissy,107143
boys lady,11507
lady boys,54564
boys boys,11498
watch mainly,107080
mainly miley,60297
cyrus hot,22047
spot,92319
oxford,70831
typically,102963
whately,108479
trawling,101540
procedure,76681
solution,91126
lewis hits,56191
hits spot,46231
spot great,92330
great location,42560
location shots,58390
shots oxford,88933
oxford typically,70832
typically unbelievably,102969
unbelievably complicated,103140
complicated plots,19053
plots destination,74477
destination important,24247
important journey,48735
journey kevin,52039
kevin whately,53190
whately world,108482
world weary,110163
weary inspector,108049
inspector lewis,49728
lewis trawling,56199
trawling way,101541
way police,107806
police procedure,74800
procedure arrive,76682
arrive right,5790
right solution,82484
beats,8345
proof,77105
eponymous,31145
diligent,25345
badge,7596
wingman,108955
thaw,98214
hathaway,44587
quote,78223
scholarly,85471
theology,98372
strengths,94467
hunches,47775
solve,91137
crop,21591
oxfordshire,70833
toil,100496
dun,28290
flog,37378
want action,106322
film thriller,36327
thriller opinion,99412
opinion beats,69860
beats stuff,8348
stuff north,94788
north america,68402
america said,4358
said makes,84075
makes better,60624
better mysteries,9511
mysteries british,66696
british inspector,12088
lewis series,56198
series proof,87647
proof positive,77110
positive kevin,75220
whately stand,108480
stand eponymous,92643
eponymous character,31146
character diligent,15144
diligent sympathetic,25346
sympathetic policeman,96600
policeman wears,74810
wears middle,108038
middle class,63218
class background,16963
background proudly,7373
proudly does,77267
does badge,26528
badge nice,7597
nice whately,67928
whately taking,108481
taking helm,96872
helm series,45427
series lead,87596
lead playing,55317
playing wingman,74121
wingman inspector,108956
morse shows,64777
shows long,89167
long doesn,58551
try assume,102172
assume john,6245
john thaw,51815
thaw role,98215
role instead,82991
instead keeps,49878
keeps character,53054
character james,15208
james fox,51271
fox perfect,38190
perfect fit,72432
fit younger,37082
younger book,111556
book smart,10920
smart partner,90669
partner hathaway,71513
hathaway dude,44592
dude quote,28161
quote just,78225
just thanks,52817
thanks scholarly,98181
scholarly background,85472
background theology,7377
theology guys,98373
guys believable,43489
believable chemistry,8768
chemistry police,16056
police partners,74798
partners work,71527
work strengths,109867
strengths lewis,94469
lewis hunches,56192
hunches hathaway,47776
hathaway logic,44594
logic solve,58446
solve multiple,91143
multiple mysteries,66407
mysteries crop,66697
crop college,21592
college town,17788
town oxfordshire,101099
oxfordshire toil,70834
toil mysteries,100497
mysteries presented,66699
presented easy,75994
easy figure,28722
figure giving,35461
giving just,40824
just clues,52403
clues try,17527
try follow,102185
follow times,37597
times really,100183
cool surprise,20166
surprise dun,96090
dun solved,28291
solved end,91148
end want,29907
want add,106324
add addition,2646
addition great,2735
cast great,14135
writing forth,110731
forth don,38064
don flog,27069
flog loud,37379
loud obvious,59304
obvious music,68926
music gives,66562
gives away,40757
away yes,7109
yes music,111388
music quite,66592
quite nice,78166
nice actually,67866
actually fan,2438
fan hope,33916
hope series,46869
series fantastic,87537
fantastic cast,34065
cast going,14133
going long,41275
time come,99751
obligation,68832
advises,3107
recommendations,80030
admit beginning,2830
beginning sure,8641
watch took,107166
took year,100729
year encourage,111091
encourage taking,29739
taking decision,96868
decision little,23195
watch entire,107006
series sound,87685
sound dramatic,91583
dramatic time,27664
time read,99950
read heard,78948
heard great,45023
great comments,42466
comments anime,18505
anime lot,4837
people saying,72285
saying masterpiece,84966
masterpiece anime,61663
anime felt,4836
felt obligation,35053
obligation follow,68834
follow people,37585
people advises,72041
advises recommendations,3108
recommendations times,80031
times honest,100150
honest agree,46634
agree people,3493
people opinion,72243
opinion unfortunately,69900
unfortunately case,103601
greatly,42724
depend,23811
think opinion,98892
opinion film,69869
film going,35863
going greatly,41238
greatly depend,42726
depend expectations,23812
expectations lot,32391
people went,72353
went film,108305
film expecting,35804
expecting pleasantly,32500
intelligence non,50033
non derivative,68280
derivative execution,23974
intellect,50002
literature,57871
relating,80564
germans,40131
progammes,76920
verily,105047
fan german,33906
german intellect,40125
intellect philosophy,50005
philosophy literature,73112
literature science,57873
science thing,85627
thing relating,98552
relating germans,80566
germans big,40132
fan entertainment,33893
entertainment impression,30681
impression limited,48825
limited free,57494
free television,38418
television progammes,97681
progammes offer,76921
offer honestly,69156
honestly verily,46704
verily bored,105048
bored stay,11083
colleague,17741
recommendation,80027
novelty,68631
coasters,17570
annoyed,4903
colleague recommendation,17742
recommendation bought,80028
bought series,11289
series dvd,87516
dvd fortunately,28381
fortunately new,38091
new set,67752
set 30,87855
30 rock,750
rock novelty,82864
novelty coasters,68632
coasters didn,17571
didn cost,24983
cost little,20393
little annoyed,57885
saracen,84342
riggins,82367
passion,71643
lose,58970
threes,99361
challenges,14834
respect,81487
easily best,28647
television real,97684
real dramatic,79106
time characters,99742
characters amazing,15369
amazing saracen,4272
saracen riggins,84343
riggins football,82368
football sets,37715
sets setting,87972
setting town,88009
town passion,101101
passion young,71653
young team,111540
team high,97370
school students,85554
students thought,94721
thought lose,99234
lose threes,58979
threes seasons,99362
seasons main,86368
characters leaving,15541
leaving say,55581
say 4th,84713
4th season,897
best far,9202
far sports,34227
sports drama,92312
drama true,27609
life friday,56364
friday night,38543
night lights,68056
lights characters,56644
characters face,15468
face challenges,33112
challenges real,14837
life people,56438
people face,72139
face everyday,33124
everyday perfect,31665
perfect 10,72400
10 entertainment,42
entertainment drama,30672
drama respect,27587
respect football,81495
football watch,37718
watch easily,107000
venture,105014
conquest,19507
mayans,61933
squeamish,92483
butchering,12927
tapir,97169
interlude,50348
tribe,101676
jungle,52285
raiding,78352
area,5592
sacrificed,83872
adrenalin,2928
pumping,77533
cgi,14760
mad mel,60072
mel venture,62550
venture world,105019
world pre,110112
pre conquest,75625
conquest mayans,19508
mayans certainly,61934
certainly isn,14712
isn squeamish,51020
squeamish opens,92485
opens group,69821
group hunters,43006
hunters killing,47821
killing butchering,53546
butchering tapir,12928
tapir brief,97170
brief interlude,11849
interlude introduced,50349
introduced hunters,50512
hunters tribe,47825
tribe violence,101681
violence jungle,105615
jungle hunters,52288
hunters raiding,47822
raiding party,78353
party come,71572
come area,17933
area capture,5595
capture people,13561
people taken,72326
taken city,96730
city sacrificed,16872
sacrificed squeamish,83873
squeamish like,92484
like adrenalin,56707
adrenalin pumping,2929
pumping action,77534
action thriller,2058
thriller obvious,99411
obvious cgi,68914
cgi site,14785
site film,90010
listings,57825
guts,43356
sickening,89409
necessarily,67246
culture,21781
sanitised,84317
westerns,108451
fell,34982
marred,61433
pristine,76467
reviews tv,82053
tv listings,102660
listings expecting,57826
expecting far,32479
far worse,34247
worse blood,110216
blood guts,10373
guts gore,43359
gore said,41888
said nearly,84078
nearly gratuitous,67225
gratuitous sickening,42376
sickening torture,89411
torture porn,100830
porn movies,75072
movies bear,66043
watch violence,107183
violence film,105608
film necessarily,36063
necessarily story,67254
story culture,93928
culture time,21791
time sanitised,99977
sanitised like,84318
like old,57092
old westerns,69575
westerns people,108454
people fell,72148
fell dead,34987
dead shot,22825
shot drop,88886
drop blood,28007
blood marred,10380
marred pristine,61434
pristine white,76468
white suits,108608
odyssey,69113
double,27289
deco,23230
address,2753
condition,19275
scope,85662
monolith,64524
docking,26448
apocalypto,5209
jewelry,51561
ithis,51127
ithat,51125
healthcare,44955
apes,5184
confronting,19378
mayan,61931
spanish,91735
ships,88643
watch 2001,106950
2001 space,542
space odyssey,91699
odyssey watch,69116
movie double,65222
double feature,27296
feature old,34667
old art,69438
art deco,5831
deco theater,23232
theater world,98278
world movies,110095
movies address,66031
address human,2756
human condition,47563
condition insight,19277
insight scope,49681
scope films,85665
films wonder,36689
wonder happens,109453
happens appearance,44124
appearance monolith,5342
monolith 2001,64525
2001 pan,534
pan docking,71130
docking space,26449
space station,91703
station apocalypto,93209
apocalypto answer,5210
questions piece,77975
piece body,73366
body embedded,10621
embedded jewelry,29432
jewelry imagine,51562
imagine ithis,48476
ithis ithat,51128
ithat think,51126
think healthcare,98826
healthcare war,44957
iraq consider,50716
consider apes,19546
apes confronting,5185
confronting monolith,19380
monolith mayan,64526
mayan confronting,61932
confronting spanish,19381
spanish ships,91740
credits,21295
intro,50500
lest,55925
vignettes,105505
ranging,78503
musical,66610
selections,86985
subtlest,95179
ambient,4313
perfect sense,72469
sense opening,87173
opening credits,69803
credits animated,21296
animated intro,4771
intro works,50502
works art,109959
art creative,5830
creative direction,21191
direction makes,25551
series visually,87729
visually exquisite,105787
exquisite eyes,32858
screen moment,85862
moment lest,64289
lest miss,55926
miss perfect,63927
perfect vignettes,72488
vignettes haunting,105508
haunting opening,44626
opening music,69808
music sets,66596
sets stage,87974
stage masterful,92558
masterful sound,61655
sound design,91582
design ranging,24109
ranging episode,78506
episode musical,30978
musical selections,66631
selections subtlest,86986
subtlest ambient,95180
ambient sounds,4314
sounds camera,91611
work short,109861
short stunning,88845
stunning loves,94852
loves character,59712
makes background,60619
background action,7362
action interesting,2000
interesting talented,50308
character watchable,15323
watchable believable,107200
sopranos,91417
overrated,70724
hyped,47960
let make,56003
make thing,60561
thing perfectly,98538
perfectly clear,72510
clear mad,17115
mad men,60073
men sopranos,62755
sopranos way,91427
way think,107873
think honest,98833
honest opinion,46652
opinion overrated,69884
overrated yes,70733
yes overrated,111399
overrated overly,70730
overly hyped,70701
fanatic,33991
unthinking,104050
embrace,29440
soap,90905
opera,69827
sudser,95361
sink,89902
explicable,32720
puerile,77465
females,35130
booze,11049
consumed,19728
fags,33384
smoked,90770
sensual,87240
bonanza,10716
draper,27679
hat,44496
virile,105688
tedious,97496
fanatic note,33992
note fan,68482
fan fanatic,33896
fanatic unthinking,33994
unthinking embrace,104051
embrace viewers,29443
viewers soap,105459
soap opera,90907
opera yes,69835
yes night,111392
night time,68087
time sudser,100015
sudser sink,95362
sink children,89903
children characters,16247
characters explicable,15466
explicable terms,32721
terms puerile,97931
puerile taste,77466
taste soft,97225
soft porn,90989
porn titillation,75077
titillation caused,100339
caused pretty,14452
pretty females,76150
females cast,35131
cast booze,14084
booze consumed,11050
consumed fags,19729
fags smoked,33385
smoked obvious,90771
obvious sensual,68933
sensual bonanza,87241
bonanza gays,10717
gays hetero,39761
hetero women,45682
women don,109320
don draper,27050
draper takes,27680
takes hat,96802
hat sexy,44502
sexy virile,88218
virile tedious,105690
tedious don,97500
don known,27095
known best,54198
best way,9332
way takes,107865
poorly,74965
spews,92043
continually,19848
boasts,10566
underscores,103295
utilizing,104510
disposal,26253
intrigued,50472
subsequently,95126
realization,79320
warrants,106759
sophomoric,91404
gimmicky,40461
drivel,27949
pathetic,71730
men poorly,62742
poorly written,74981
written spews,110837
spews continually,92044
continually lackluster,19849
lackluster dialogue,54514
dialogue struggles,24649
struggles boring,94642
boring plot,11156
line boasts,57542
boasts quite,10567
quite cast,78110
cast underscores,14224
underscores poorly,103296
poorly writers,74980
writers utilizing,110690
utilizing talent,104511
talent disposal,96949
disposal came,26255
came intrigued,13238
intrigued subsequently,50479
subsequently watched,95127
episodes didn,31056
long come,58542
come realization,18011
realization simply,79322
simply short,89762
short somewhat,88844
somewhat unique,91229
unique premise,103716
premise series,75888
series absolutely,87446
absolutely warrants,1370
warrants attention,106760
attention getting,6483
getting people,40302
really shallow,79609
shallow fall,88326
fall sophomoric,33598
sophomoric gimmicky,91406
gimmicky drivel,40462
drivel heard,27954
heard actually,44997
actually winning,2554
winning awards,108984
awards couldn,6984
believe ears,8831
ears mad,28581
men bit,62700
bit trite,10015
trite pathetic,101851
pathetic modern,71740
modern movies,64180
movies music,66159
music style,66599
style substance,95028
ways think,107952
think dialog,98776
dialog hilarious,24589
hilarious stupid,45954
current,21846
apatow,5180
rogen,82929
reilly,80478
reitman,80505
ramis,78437
landis,54703
aykroyd,7276
belushi,8997
martin,61514
appearing,5358
harold,44410
generations,39903
fan comedies,33878
comedies 80,18084
80 help,990
help compare,45433
compare current,18675
current gang,21851
gang apatow,39547
apatow phillips,5183
phillips rogen,73098
rogen ferrell,82931
ferrell reilly,35205
reilly black,80479
black reitman,10122
reitman ramis,80507
ramis landis,78439
landis murray,54704
murray chase,66519
chase candy,15840
candy aykroyd,13426
aykroyd belushi,7277
belushi martin,8998
martin funny,61518
funny appearing,39101
appearing harold,5363
harold ramis,44413
ramis connection,78438
connection generations,19465
boogie,10789
gangs,39564
talladega,97097
advantage,3016
imitation,48563
biopics,9888
time john,99866
john reilly,51802
reilly fairly,80482
fairly known,33504
known playing,54218
playing characters,74082
characters supporting,15671
roles movies,83062
movies boogie,66050
boogie nights,10790
nights gangs,68119
gangs new,39565
york oscar,111465
oscar nominated,70372
nominated performance,68259
performance chicago,72560
chicago known,16123
known doing,54204
doing comedies,26893
comedies talladega,18107
talladega nights,97098
nights john,68120
reilly chance,80480
chance starring,14914
starring role,92849
role walk,83042
walk hard,106176
hard takes,44311
takes advantage,96777
advantage role,3020
role shows,83029
funny doing,39135
doing imitation,26913
imitation music,48566
music biopics,66548
biopics walk,9889
walk line,106177
line ray,57592
croatia,21574
sorta,91525
glamor,40883
tomorrow,100603
texting,98116
time months,99904
ago airing,3423
airing started,3671
started croatia,93025
croatia got,21576
got hooked,42013
hooked guilty,46776
guilty pleasure,43281
pleasure sorta,74245
sorta glamor,91527
glamor little,40884
little drama,57932
drama twists,27610
turns try,102589
try guess,102189
guess happen,43194
happen know,44039
moment hate,64281
hate character,44519
character moment,15237
great hate,42533
hate season,44548
season finale,86273
finale season,36741
season airs,86243
airs tomorrow,3689
tomorrow croatia,100604
croatia best,21575
friend watch,38633
watch gossip,107034
girl texting,40567
texting great,98117
great ones,42580
ones love,69714
love guilty,59453
pleasure kind,74238
kind shows,53660
think guilty,98820
pleasure lots,74240
lots drama,59248
drama hooked,27563
hooked easily,46772
easily stop,28672
stop following,93703
hills,46003
usually huge,104465
fan like,33929
like gossip,56942
girl trend,40571
trend enjoy,101637
enjoy shows,30300
like hills,56970
hire,46052
catty,14388
fav,34499
jenny,51473
use watch,104283
watch days,106986
days ago,22715
ago decided,3426
decided hire,23139
hire season,46059
season nearly,86305
nearly finished,67222
finished second,36953
second good,86458
good impression,41607
impression like,48824
like teenage,57257
teenage girls,97565
girls drama,40620
drama slightly,27600
slightly predictable,90470
predictable shows,75767
shows bit,89099
bit unexpected,10018
unexpected story,103508
lines oh,57689
oh catty,69289
catty girls,14389
girls problems,40648
problems humour,76663
humour drama,47753
drama good,27561
good love,41638
