,0
goes saying,40030
saying story,82286
story pretty,91004
pretty convoluted,73800
convoluted involved,19806
involved hard,49229
hard follow,43155
follow movie,36524
movie grabbed,63496
grabbed kept,41040
kept interested,51492
interested granted,48774
granted need,41193
need use,65326
use suspension,101062
suspension disbelief,93255
disbelief hung,25424
hung way,46501
way talking,104445
talking changes,93932
changes past,14661
past wouldn,69456
wouldn immediately,106906
immediately appear,47263
appear future,5108
future happened,38249
happened ll,42974
ll things,56662
things ll,95541
ll headache,56627
headache ll,43738
ll miss,56639
miss entertaining,62064
entertaining film,29760
film reason,35154
reason gave,77368
gave stars,38659
stars week,89864
week 571,104689
571 cared,791
cared characters,13434
characters frequency,15180
frequency entertaining,37403
entertaining story,29794
story quite,91011
quite original,75802
original great,68092
great use,41537
use miracle,101043
mets 1969,61306
true,98706
travel,98289
sci,82921
fi,34263
murder,64564
images,47078
flying,36416
delorians,23121
traversing,98328
let,54260
soak,88102
bring,11715
price,73985
live,56399
questions,75593
rise,80147
ask,5798
fighter,34432
hobby,45000
rescuing,78930
near,65194
duty,27648
child,15841
baseball,7794
player,71799
grows,41989
realities,76896
somethings,88320
meant,60603
police,72499
squad,89451
burning,12472
building,12275
october,67022
10th,114
sun,92516
spots,89388
fatal,33478
later,53256
event,30717
happens,43016
fathers,33549
letters,54378
allow,3862
waves,104176
traverse,98326
save,81810
present,73645
deadly,22393
preys,73977
nurses,66710
johns,50207
nurse,66699
taking,93716
game,38389
cat,14000
mouse,63045
unfolds,100300
reverses,79398
progresses,74606
gap,38507
open,67668
die,24573
leads,53707
battle,8058
going film,40113
film idea,34943
idea true,46840
true story,98781
story line,90935
line time,55948
time travel,96873
travel film,98296
film sci,35190
sci fi,82922
fi film,34280
film murder,35063
murder mystery,64573
mystery little,64846
little images,56300
images flying,47082
flying delorians,36419
delorians traversing,23122
traversing time,98329
time just,96701
just let,50952
let film,54284
film soak,35224
soak original,88104
original story,68157
story change,90777
change history,14590
history bring,44875
bring ones,11740
ones lost,67613
lost long,57486
long ago,56901
ago power,3324
power came,73186
came price,12934
price better,73989
better leave,9389
leave things,53883
things given,95520
given chance,39564
chance change,14524
world live,106597
live questions,56437
questions rise,75610
rise film,80151
film ask,34618
ask dennis,5801
quaid best,75426
best roles,9181
roles fighter,80535
fighter new,34438
york 1969,107885
1969 hobby,314
hobby ham,45001
radio rescuing,75945
rescuing people,78932
people near,69976
near death,65199
death line,22520
line duty,55887
duty son,27657
john just,50180
just child,50758
child dreams,15851
dreams baseball,27146
baseball player,7800
player grows,71802
grows realities,41994
realities life,76899
life somethings,54744
somethings meant,88324
meant john,60611
john grows,50178
grows police,41992
police officer,72520
officer working,67181
working homicide,106458
homicide squad,45291
squad 1999,89452
1999 father,399
father burning,33497
burning building,12473
building 1969,12276
1969 october,316
october 10th,67023
10th 1969,115
1969 sun,321
sun spots,92523
spots rise,89393
rise day,80150
day fatal,22214
fatal day,33479
day warehouse,22272
warehouse 30,103196
years later,107715
later event,53273
event happens,30720
happens day,43024
day 1999,22184
1999 john,400
john finds,50173
finds fathers,35845
fathers radio,33551
radio begins,75942
begins play,8613
play finds,71660
finds man,35853
man letters,59338
letters sun,54382
spots allow,89389
allow radio,3870
radio waves,75948
waves traverse,104179
traverse 30,98327
years past,107736
past father,69422
father save,33535
save life,81826
life knowledge,54666
knowledge future,52544
future present,38264
present comes,73647
comes deadly,17960
deadly price,22399
price 1969,73986
1969 serial,320
killer preys,51866
preys nurses,73978
nurses johns,66712
johns mother,50208
mother nurse,62963
nurse john,66701
john father,50172
father stop,33540
killer taking,51871
taking lives,93736
lives game,56488
game cat,38397
cat mouse,14003
mouse unfolds,63048
unfolds reverses,100305
reverses progresses,79399
progresses 30,74607
30 year,626
year gap,107590
gap memories,38510
memories disappear,60909
disappear new,25263
new ones,65749
ones open,67618
open place,67692
place people,71397
people survive,70065
survive die,93148
die leads,24585
leads fantastic,53719
fantastic final,33138
final battle,35664
battle old,8073
old new,67451
robert,80273
zemeckis,108082
dint,24928
phenomenally,70820
popular,72741
romancing,80624
stone,90532
framed,37177
roger,80396
rabbit,75865
forrest,36997
gump,42194
contact,19433
successful,92195
hollywood,45105
producers,74415
steve,90360
starkey,89784
jack,49591
rapke,76177
formed,36950
imagemovers,47063
company,18344
1998,390
project,74622
chose,16117
screenwriter,83282
clark,16582
gregg,41676
lies,54530
beneath,8968
ghost,39211
alfred,3723
hitchcock,44940
master,59983
access,1354
fx,38299
technology,94378
computer,18750
graphics,41215
mind,61621
54,782
dealt,22470
ghosts,39230
supernatural,92672
se,83432
largely,53166
lake,52982
champlain,14514
region,78007
vermont,101726
addison,2625
hiatus,44479
shooting,85987
away,6817
resultant,79173
picture,71015
july,50592
significant,86695
feather,33738
crowded,21231
impressive,47520
subtly,92132
integrated,48609
complement,18516
horror,45762
exercise,31337
deemed,22782
complete,18523
robert zemeckis,80288
zemeckis dint,108085
dint phenomenally,24929
phenomenally popular,70822
popular films,72753
films romancing,35604
romancing stone,80625
stone framed,90537
framed roger,37179
roger rabbit,80398
rabbit future,75868
future trilogy,38277
trilogy death,98555
death forrest,22510
forrest gump,36998
gump contact,42196
contact highly,19436
highly successful,44641
successful hollywood,92212
hollywood director,45116
director producers,25147
producers steve,74431
steve starkey,90367
starkey jack,89785
jack rapke,49603
rapke formed,76178
formed imagemovers,36951
imagemovers production,47064
production company,74463
company 1998,18345
1998 company,391
company project,18358
project zemeckis,74654
zemeckis chose,108083
chose screenwriter,16124
screenwriter clark,83284
clark gregg,16584
gregg lies,41678
lies beneath,54532
beneath modern,8971
modern day,62350
day ghost,22219
ghost story,39221
story director,90816
director told,25174
told crew,97332
crew wished,20956
wished bring,105675
bring screen,11746
screen alfred,83129
alfred hitchcock,3724
hitchcock master,44942
master suspense,59996
suspense access,93221
access modern,1357
modern fx,62358
fx technology,38303
technology computer,94383
computer graphics,18756
graphics mind,41219
mind hitchcock,61657
hitchcock 54,44941
54 films,783
films dealt,35502
dealt ghosts,22473
ghosts supernatural,39235
supernatural se,92681
se filmed,83433
filmed largely,35411
largely lake,53172
lake champlain,52984
champlain region,14515
region vermont,78009
vermont near,101727
near addison,65195
addison hiatus,2626
hiatus shooting,44480
shooting cast,85990
cast away,13800
away resultant,6899
resultant picture,79174
picture released,71035
released july,78307
july 2000,50594
2000 significant,443
significant feather,86698
feather zemeckis,33739
zemeckis crowded,108084
crowded hat,21232
hat like,43382
like films,55144
films named,35573
named features,64942
features impressive,33765
impressive subtly,47540
subtly integrated,92133
integrated fx,48610
fx complement,38300
complement highly,18517
highly intriguing,44636
intriguing story,49048
story horror,90900
horror film,45775
film exercise,34818
exercise suspense,31344
suspense lies,93232
beneath deemed,8969
deemed complete,22783
complete success,18550
billy,9700
elliot,28628
damn,21760
faint,32528
praise,73290
crop,21185
uninspiring,100414
groundbreaking,41880
trend,98433
quirky,75693
obsessed,66837
recently,77576
finally,35710
mythic,64875
complicated,18695
believable,8697
masterful,60004
emotional,28811
intensity,48714
critical,21092
restraint,79141
authentic,6527
inspiring,48405
integral,48607
say billy,82019
billy elliot,9706
elliot best,28629
best movie,9162
movie 2000,63124
2000 damn,439
damn faint,21762
faint praise,32532
praise year,73303
year crop,107577
crop pretty,21187
pretty uninspiring,73883
uninspiring better,100415
better compare,9327
compare movies,18375
movies past,64280
past years,69458
years stand,107762
stand phenomenally,89620
phenomenally good,70821
good film,40465
film groundbreaking,34903
groundbreaking way,41885
way goes,104291
goes trend,40044
trend quirky,98440
quirky violent,75721
violent sex,102289
sex obsessed,85389
obsessed movie,66844
movie making,63645
making popular,59162
popular recently,72766
recently ve,77601
ve finally,101557
finally given,35737
given film,39579
film good,34894
good mythic,40567
mythic story,64876
story complicated,90794
complicated believable,18696
believable characters,8705
characters masterful,15261
masterful blend,60006
blend emotional,10104
emotional intensity,28825
intensity critical,48715
critical restraint,21101
restraint series,79143
series dance,84767
dance scenes,21808
scenes authentic,82605
authentic inspiring,6530
inspiring completely,48407
completely integral,18601
integral plot,48608
older,67506
introduced,49064
yr,108022
friendship,37659
acceptance,1339
species,88985
wins,105570
mean,60466
tough,97786
accuracy,1438
period,70443
dinosaurs,24926
seen movie,84094
movie times,64000
times years,97042
years older,107732
older children,67512
children loved,15949
loved just,58045
just introduced,50927
introduced yr,49073
yr old,108023
old loves,67441
loves days,58127
days knows,22304
knows words,52621
words entertaining,106245
entertaining movie,29781
movie great,63500
great story,41512
line friendship,55898
friendship love,37661
love acceptance,57750
acceptance children,1341
children shows,15962
shows friend,86413
friend matter,37520
matter species,60206
species age,88986
age wins,3206
wins end,105573
end shows,29119
shows mean,86452
mean tough,60522
tough doesn,97793
doesn friends,26229
friends complaining,37563
complaining accuracy,18487
accuracy time,1442
time period,96766
period pretty,70462
pretty sure,73878
sure dinosaurs,92839
dinosaurs didn,24927
didn talk,24553
talk like,93903
like movie,55311
better land,9386
land times,53044
times movies,97004
movies kids,64246
intergalactic,48915
diarrhea,24171
mental,61006
disease,25530
citizen,16457
kane,51290
crappy,20617
heck,44028
deserve,23533
associated,5967
people piece,69996
piece intergalactic,71101
intergalactic monkey,48916
monkey diarrhea,62663
diarrhea ve,24173
ve mental,101582
mental disease,61008
disease movie,25533
movie sense,63877
sense citizen,84403
citizen kane,16458
kane crappy,51292
crappy science,20622
science movies,82930
movies heck,64225
heck movie,44037
movie bad,63185
bad doesn,7283
doesn deserve,26213
deserve associated,23534
associated citizen,5968
believed,8840
unless,100552
glutton,39882
punishment,75242
bad seen,7381
seen believed,84000
believed don,8844
don recommend,26539
recommend unless,77676
unless glutton,100561
glutton punishment,39883
admit,2712
clip,17000
bar,7644
travolta,98334
terl,94829
infamously,48055
cheesy,15699
learning,53805
spell,89058
trained,98127
conquer,19173
galaxies,38364
youtube,108011
video,101946
100,90
cheesiest,15697
quotes,75856
recognise,77623
atrociously,6112
secondary,83774
relief,78361
dug,27486
suspected,93202
worse,106693
admit recently,2743
recently actually,77577
actually came,2272
came film,12909
film clip,34703
clip saw,17004
saw scene,81971
scene bar,82456
bar john,7650
john travolta,50189
travolta character,98335
character terl,15007
terl says,94830
says infamously,82314
infamously cheesy,48056
cheesy learning,15715
learning spell,53816
spell trained,89062
trained conquer,98128
conquer galaxies,19174
galaxies line,38365
line clip,55876
clip youtube,17005
youtube video,108021
video 100,101947
100 cheesiest,94
cheesiest quotes,15698
quotes didn,75857
didn recognise,24532
recognise fact,77624
fact john,32372
travolta giving,98336
giving atrociously,39677
atrociously cheesy,6113
cheesy line,15717
line instead,55911
instead thought,48538
thought secondary,96123
secondary character,83775
character comic,14794
comic relief,18066
relief dug,78364
dug decided,27487
decided stab,22690
stab watching,89495
watching hoping,103975
hoping god,45631
god suspected,39930
suspected fact,93203
fact worse,32429
stemmed,90269
emperor,28901
groove,41848
doomed,26615
focus,36432
selfish,84306
optimistically,67905
switched,93411
positions,72962
peasant,69705
target,94035
evil,30854
witch,105703
summon,92508
block,10155
prevent,73898
retelling,79219
dorian,26641
gray,41261
truly amazing,98792
amazing stemmed,4096
stemmed emperor,90270
emperor new,28904
new groove,65699
groove point,41852
point like,72358
like doomed,55100
doomed project,26617
project originally,74643
titled emperor,97209
emperor sun,28906
sun film,92517
film going,34892
going focus,40115
focus selfish,36442
selfish emperor,84309
emperor optimistically,28905
optimistically switched,67906
switched positions,93417
positions peasant,72963
peasant look,69706
look like,57110
like later,55259
later target,53296
target evil,94038
evil witch,30894
witch plan,105712
plan going,71492
going summon,40215
summon dark,92509
dark spirit,21977
spirit block,89206
block sun,10163
sun prevent,92519
prevent aging,73899
aging like,3291
like retelling,55419
retelling dorian,79220
dorian gray,26642
drastically,27060
different,24660
disney,25650
focused,36447
feeling,33927
looney,57313
tunes,99150
shorts,86103
groove cute,41850
cute film,21573
film drastically,34787
drastically different,27063
different previous,24736
previous animated,73934
animated feature,4598
feature films,33744
films disney,35511
disney focused,25661
focused slapstick,36452
slapstick comedy,87575
comedy gives,17850
gives similar,39666
similar feeling,86785
feeling classic,33936
classic looney,16648
looney tunes,57314
tunes shorts,99153
shorts time,86104
time classic,96561
classic disney,16638
disney magic,25667
worthy,106857
college,17467
students,91650
girl,39339
dreck,27162
noticed,66467
poetic,72304
amy,4346
topless,97586
seconds,83789
alright,3940
actress,2166
modest,62383
talent,93800
witless,105732
trip,98574
sine,87010
qua,75417
blond,10189
california,12759
surfer,92950
smile worthy,87955
worthy moments,106871
moments flick,62485
flick college,36247
college students,17483
students girl,91654
girl friends,39378
friends adventures,37556
adventures far,2940
far dreck,33237
dreck noticed,27164
noticed truly,66483
truly poetic,98836
poetic touch,72307
touch amy,97744
amy smart,4352
smart goes,87893
goes topless,40041
topless seconds,97587
seconds alright,83790
alright actress,3942
actress modest,2185
modest talent,62386
talent far,93809
far witless,33326
witless trip,105735
trip story,98588
goes scene,40031
scene sine,82551
sine qua,87011
qua non,75418
non seconds,66223
seconds beautiful,83791
beautiful blond,8304
blond california,10190
california surfer,12765
surfer girl,92952
girl witless,39458
summarical,92469
knockoff,52293
version,101752
traffik,97976
miniseries,61773
mid,61404
80s,876
dated,22048
traffic,97970
omits,67579
cool,19820
segments,84230
drug,27378
trade,97940
covers,20446
liked,55610
movie summarical,63958
summarical knockoff,92470
knockoff english,52294
english version,29436
version traffik,101838
traffik miniseries,97978
miniseries mid,61776
mid 80s,61407
80s miniseries,883
miniseries better,61774
better little,9392
little dated,56256
dated traffic,22051
traffic omits,97973
omits really,67580
really cool,77055
cool segments,19849
segments drug,84231
drug trade,27392
trade traffik,97942
traffik english,97977
version covers,101772
covers really,20449
really liked,77172
liked traffic,55684
traffic like,97972
like traffik,55543
deserving,23576
250,586
works,106487
locations,56770
showpiece,86354
hanks,42850
jimmy,49991
stewart,90381
captured,13289
revisit,79648
viewing,102083
simplicity,86900
heartbreak,43943
pull,75160
pass,69333
wilson,105464
volleyball,102499
movie deserving,63329
deserving movies,23578
movies imdb,64234
imdb 250,47179
250 fact,588
fact movie,32383
movie 100,63120
100 works,102
works cinematography,106492
cinematography locations,16396
locations acting,56771
story robert,91029
zemeckis greatest,108086
greatest showpiece,41579
showpiece tom,86355
tom hanks,97407
hanks bad,42853
bad roles,7373
roles years,80552
years brilliant,107666
brilliant jimmy,11669
jimmy stewart,49995
stewart performance,90398
performance captured,70315
captured film,13291
film revisit,35172
revisit film,79650
film year,35400
year things,107634
make better,58750
better viewing,9467
viewing story,102101
story written,91123
written simplicity,107341
simplicity helen,86901
hunt hanks,46529
hanks amazing,42852
amazing chemistry,4035
chemistry love,15764
love story,57955
story action,90726
action heartbreak,1808
heartbreak like,43944
films able,35466
able pull,1077
pull guarantee,75167
guarantee pass,42025
pass wilson,69342
wilson volleyball,105474
volleyball big,102500
big smile,9608
looking,57188
lesson,54247
stubbornly,91622
refuses,77962
teach,94175
looking life,57228
life lesson,54673
lesson movie,54251
movie stubbornly,63943
stubbornly refuses,91623
refuses teach,77969
defines,22903
word,106201
atmosphere,6086
innocents,48240
recklessness,77611
reese,77857
francis,37233
relate,78128
middle,61415
likes,55723
fanatic,33038
netflicks,65563
ifc,46937
dvds,27695
case,13693
netflix,65565
000,4
little kid,56307
kid loved,51622
loved think,58084
think defines,95667
defines word,22907
word hilarious,106214
hilarious best,44662
best tv,9219
tv creative,99393
creative funny,20778
funny love,38088
love atmosphere,57759
atmosphere jokes,6093
jokes innocents,50330
innocents dewey,48241
dewey stupid,24022
stupid stuff,91888
stuff recklessness,91740
recklessness reese,77612
reese complaining,77858
complaining time,18496
time francis,96637
francis know,37234
know stuff,52478
stuff malcolm,91731
malcolm don,59187
don know,26498
know explain,52360
explain jamie,31778
jamie don,49723
don just,26492
just love,50971
love funny,57830
funny relate,38126
relate family,78132
family middle,32839
middle child,61418
child trouble,15882
trouble money,98657
money kids,62583
kids know,51726
know likes,52410
likes smart,55743
smart fanatic,87889
fanatic watch,33042
watch netflicks,103641
netflicks ifc,65564
ifc bought,46938
bought dvds,11103
dvds case,27697
case comes,13706
comes netflix,18003
netflix 000,65566
000 000,5
000 10,6
release,78266
malcolm middle,59188
middle hilarious,61431
hilarious season,44709
season dvd,83534
dvd wish,27693
wish release,105660
release rest,78282
ted,94396
danson,21918
elizibeth,28616
shue,86553
anymore,4890
stinks,90479
messed,61233
wednesday,104670
night,66007
comedian,17739
fired,35951
channels,14703
dry,27433
fit,36038
ass,5910
needs,65373
tending,94764
turn,99170
quit,75724
messing,61239
added ted,2573
ted danson,94402
danson elizibeth,21920
elizibeth shue,28617
shue don,86554
don watch,26579
watch anymore,103496
anymore stinks,4906
stinks messed,90480
messed wednesday,61236
wednesday night,104671
night don,66023
know say,52464
say add,82005
add comedian,2517
comedian mystery,17746
mystery dumb,64839
dumb fired,27539
fired better,35953
better writers,9476
writers smart,107162
smart popular,87902
popular change,72746
change people,14605
people liked,69951
liked change,55619
change channels,14577
channels danson,14704
danson dry,21919
dry boring,27434
boring just,10934
just doesn,50803
doesn fit,26224
fit shue,36059
shue person,86555
person comes,70534
comes smart,18018
smart ass,87879
ass know,5918
know couldn,52335
couldn watch,20193
watch ted,103708
ted needs,94417
needs tending,65406
tending bar,94765
bar characters,7645
characters turn,15376
turn comedy,99182
comedy people,17889
people smart,70048
smart way,87905
way quit,104396
quit messing,75728
messing just,61240
just don,50805
don like,26501
research,78933
bear,8181
crime,20975
great acting,41266
acting great,1641
great research,41466
research great,78934
great writing,41549
writing great,107218
great photography,41443
photography series,70913
series bear,84731
bear watching,8196
watching think,104073
think better,95628
better crime,9330
crime drama,20981
saving,81863
private,74131
ryan,81176
rebranded,77491
moral,62796
fable,32199
vietnam,101975
essentially,30580
black,9940
hawk,43622
extreme,32063
example,31021
approach,5267
pure,75263
pares,69101
camaraderie,12871
humanising,46315
handful,42754
exchanges,31190
puts,75370
killing,51885
success saving,92187
saving private,81868
private ryan,74136
ryan 1998,81177
1998 war,392
war movie,103162
movie rebranded,63808
rebranded moral,77492
moral fable,62805
fable vietnam,32203
vietnam era,101976
era essentially,30350
essentially exciting,30587
exciting experience,31244
experience audience,31678
audience black,6350
black hawk,9958
hawk extreme,43624
extreme example,32066
example approach,31023
approach pure,5284
pure video,75283
video game,101954
game movie,38421
movie pares,63733
pares camaraderie,69102
camaraderie humanising,12873
humanising just,46316
just handful,50888
handful brief,42755
brief exchanges,11612
exchanges puts,31191
puts attention,75372
attention actual,6233
actual business,2225
business killing,12559
ed,28077
harris,43302
russel,81129
crowe,21233
jennifer,49870
connelly,19156
bettany,9279
terrific,94951
ed harris,28080
harris russel,43308
russel crowe,81130
crowe jennifer,21235
jennifer connelly,49873
connelly paul,19158
paul bettany,69571
bettany terrific,9280
1981,352
entered,29702
directors,25194
trying,98981
replicate,78796
formula,36966
failed,32480
indiana,47925
lead,53635
female,34146
accent,1307
attractive,6297
actresses,2201
financially,35792
pc,69661
financial,35789
spawned,88904
sequel,84562
2003,466
ark 1981,5482
1981 entered,353
entered cinema,29703
cinema history,16321
history film,44881
film directors,34770
directors trying,25208
trying replicate,99048
replicate formula,78797
formula failed,36973
failed couple,32485
couple gems,20290
gems stand,38723
stand rest,89626
rest film,79102
comes indiana,17990
indiana jones,47926
jones movie,50402
movie lead,63604
lead female,53653
female british,34150
british accent,11829
accent attractive,1308
attractive actresses,6298
actresses hollywood,2204
hollywood financially,45129
financially successful,35793
successful pc,92217
pc game,69663
game film,38410
film financial,34856
financial success,35791
success spawned,92188
spawned sequel,88906
sequel 2003,84563
tried,98483
roots,80744
qualities,75445
means,60569
combine,17611
visual,102383
effects,28234
promising,74719
premise,73538
systems,93514
planets,71556
stunning,91778
recreation,77760
gas,38593
giant,39244
innervate,48216
fantasy,33175
tried roots,98502
roots qualities,80748
qualities original,75449
original series,68142
series means,84876
means science,60589
science action,82924
action combine,1777
combine beautiful,17612
beautiful visual,8366
visual effects,102389
effects promising,28293
promising premise,74724
premise especially,73548
especially solar,30542
solar systems,88206
systems planets,93515
planets stunning,71558
stunning recreation,91798
recreation gas,77762
gas giant,38594
giant example,39246
example innervate,31035
innervate fantasy,48217
fantasy viewer,33203
1945,287
channel,14678
islands,49435
widow,105279
grace,41051
nicole,65996
kidman,51659
lonely,56880
house,46005
daughter,22060
anne,4689
alakina,3598
mann,59540
nicholas,65956
bentley,9013
beloved,8922
husband,46600
charles,15441
christopher,16174
eccleston,28054
photosensitive,70918
keeps,51397
curtains,21507
doors,26630
closed,17088
protect,74861
sunlight,92540
raises,75999
strict,91429
discipline,25435
principles,74091
1945 jersey,288
jersey channel,49914
channel islands,14690
islands widow,49436
widow grace,105282
grace stewart,41069
stewart nicole,90397
nicole kidman,65998
kidman lives,51660
lives lonely,56502
lonely old,56886
old house,67424
house daughter,46023
daughter anne,22066
anne alakina,4690
alakina mann,3599
mann son,59546
son nicholas,88388
nicholas james,65958
james bentley,49695
bentley grace,9014
grace lost,41059
lost beloved,57460
beloved husband,8928
husband charles,46606
charles christopher,15443
christopher eccleston,16175
eccleston world,28055
world war,106651
war ii,103157
ii children,46977
children photosensitive,15956
photosensitive grace,70919
grace keeps,41057
keeps curtains,51399
curtains doors,21509
doors closed,26631
closed protect,17092
protect anne,74862
anne nicholas,4695
nicholas sunlight,65961
sunlight grace,92541
grace raises,41065
raises children,76000
children strict,15967
strict discipline,91430
discipline following,25436
following religious,36579
religious principles,78380
inspector,48362
lynley,58375
nathaniel,65081
distance,25774
replaced,78776
lesley,54237
vickerage,101898
pregnancy,73488
grate,41236
love inspector,57859
inspector lynley,48365
lynley nathaniel,58376
nathaniel parker,65082
parker beginning,69140
beginning season,8581
season lynley,83570
lynley trying,58377
trying helen,99013
helen talk,44121
talk long,93904
long distance,56927
distance course,25775
course figure,20356
figure got,34491
got married,40919
married maybe,59757
maybe actress,60283
actress replaced,2193
replaced lesley,78783
lesley vickerage,54238
vickerage left,101899
left pregnancy,54056
pregnancy won,73491
won grate,105977
guardian,42048
cbs,14179
thanks,95072
uniformly,100388
reviewers,79522
stated,90076
moving,64383
quality,75454
behaviors,8659
responses,79071
portrayals,72891
super,92558
simon,86832
baker,7490
fallin,32672
dabney,21650
coleman,17386
burton,12500
rosenberg,80775
alvin,3979
masterson,60046
overall,68463
theme,95229
corporate,19991
lawyer,53575
juggle,50553
wealthy,104567
law,53532
firm,35986
legal,54100
services,85114
pittsburgh,71309
serves,85105
indigent,47955
engrossing,29443
provoking,74991
issues,49536
overly,68566
clichéd,16907
addition,2627
gained,38347
insight,48317
sides,86634
socio,88168
economic,28059
spectrum,89030
watching 67,103905
67 episodes,823
episodes guardian,30235
guardian didn,42049
know aired,52306
aired cbs,3508
cbs years,14181
ago thanks,3339
thanks netflix,95084
netflix guardian,65570
guardian excellent,42050
excellent ways,31139
ways writing,104516
writing acting,107189
acting stories,1721
stories uniformly,90705
uniformly great,100391
great reviewers,41468
reviewers stated,79545
stated moving,90084
moving thanks,64407
thanks quality,95086
quality writing,75487
acting believable,1598
believable time,8743
time stereotypical,96847
stereotypical behaviors,90344
behaviors responses,8660
responses character,79072
character portrayals,14944
portrayals super,72893
super simon,92583
simon baker,86833
baker nick,7491
nick fallin,65972
fallin dabney,32675
dabney coleman,21651
coleman burton,17387
burton fallin,12507
fallin alan,32673
alan rosenberg,3608
rosenberg alvin,80776
alvin masterson,3980
masterson overall,60047
overall plot,68493
plot theme,72175
theme nick,95243
fallin corporate,32674
corporate lawyer,19995
lawyer juggle,53579
juggle time,50554
time father,96620
father wealthy,33546
wealthy law,104572
law firm,53541
firm legal,35988
legal services,54106
services pittsburgh,85116
pittsburgh serves,71311
serves indigent,85108
indigent engrossing,47956
engrossing thought,29445
thought provoking,96116
provoking raises,74997
raises deep,76001
deep issues,22803
issues overly,49557
overly clichéd,68567
clichéd addition,16908
addition feel,2633
feel gained,33853
gained insight,38351
insight legal,48322
legal lawyer,54103
lawyer sides,53585
sides socio,86641
socio economic,88169
economic spectrum,28062
levels,54436
forceful,36751
kudos,52749
casting,13940
confused,19038
highest,44604
actors,2006
portrayed,72895
consistency,19298
sets,85229
editing,28142
bravo,11425
imagine,47120
wanted watch,103088
watch episodes,103559
episodes tv,30292
tv guardian,99421
guardian exception,42051
exception watched,31165
seasons guardian,83655
guardian summer,42055
summer netflix,92502
guardian simply,42054
simply superb,86980
superb levels,92604
levels writing,54445
writing forceful,107214
forceful believable,36752
believable basically,8700
basically brilliant,7910
brilliant kudos,11671
kudos writers,52754
writers excellent,107128
excellent dialog,31091
dialog story,24071
lines casting,55997
casting acting,13942
acting excellent,1630
excellent loved,31106
loved character,58021
character interesting,14877
interesting complex,48811
complex confused,18667
confused believable,19040
believable highest,8720
highest praise,44611
praise actors,73291
actors miss,2100
miss characters,62059
characters portrayed,15301
portrayed great,72905
great skill,41500
skill consistency,87434
consistency rest,19302
rest great,79104
great including,41398
including sets,47738
sets music,85247
music perfect,64701
perfect editing,70183
editing ending,28146
ending bravo,29206
bravo fantastic,11426
fantastic involved,33143
involved truly,49246
truly imagine,98823
imagine better,47122
better guardian,9371
guardian miss,42053
clue,17196
tears,94308
rolling,80567
cheeks,15667
movie came,63232
came years,12962
old bought,67360
bought dvd,11102
dvd watched,27692
watched baseball,103769
baseball time,7801
time did,96589
did clue,24277
clue film,17199
film trying,35329
trying say,99051
say watched,82223
watched movie,103836
movie night,63692
night 11,66008
11 years,121
years admit,107655
admit tears,2746
tears rolling,94323
rolling cheeks,80568
cheeks film,15668
film finished,34857
guys,42386
fooled,36630
tragically,98011
trusted,98873
weakness,104557
using,101151
temptation,94731
funny easily,38035
easily guys,27949
guys fooled,42407
fooled women,36633
women movie,105930
movie tragically,64012
tragically women,98015
women trusted,105950
trusted especially,98874
especially working,30555
working man,106467
man weakness,59415
weakness using,104558
using temptation,101173
buffs,12231
swordfish,93430
rival,80196
masters,60042
arnold,5546
cameron,13033
bruce,12077
willis,105440
airborne,3501
sequences,84644
rumbles,80970
holly,45100
berry,9035
boobs,10609
running,81036
kinds,52071
sept,84557
action movie,1831
movie buffs,63224
buffs swordfish,12233
swordfish great,93431
action rival,1851
rival action,80197
action masters,1827
masters arnold,60043
arnold james,5551
james cameron,49697
cameron say,13040
say true,82206
true lies,98747
lies bruce,54533
bruce willis,12097
willis die,105442
die hard,24581
hard airborne,43125
airborne sequences,3502
sequences great,84657
great car,41297
car chase,13322
chase definitely,15542
definitely rumbles,22954
rumbles holly,80971
holly berry,45101
berry gives,9036
gives great,39649
great shot,41497
shot boobs,86112
boobs thank,10614
thank end,95050
movie wished,64085
wished bad,105674
bad guy,7310
guy running,42356
running taking,81066
taking care,93721
care certain,13382
certain kinds,14339
kinds business,52073
business especially,12553
especially days,30487
days sept,22321
sept 11,84558
pot,73112
smoking,88007
concentrate,18786
pose,72940
makers,58967
proved,74911
challenge,14470
willing,105423
accept,1324
monumentally,62747
lose,57396
making comedy,59122
comedy based,17802
based pot,7859
pot smoking,73113
smoking appropriate,88009
appropriate audience,5297
audience certainly,6353
certainly doesn,14366
doesn want,26287
want concentrate,102928
concentrate usually,18788
usually pose,101239
pose problem,72942
problem film,74273
film makers,35032
makers producers,58973
producers movie,74425
movie sure,63962
sure proved,92889
proved challenge,74914
challenge willing,14483
willing accept,105424
accept monumentally,1333
monumentally lose,62748
carter,13622
gallivanting,38377
hong,45382
kong,52636
sound,88691
appealing,5082
rush,81092
hour,45920
dynamic,27744
blackinese,9995
bite,9897
chris tucker,16145
tucker james,99127
james carter,49698
carter gallivanting,13634
gallivanting hong,38378
hong kong,45383
kong doesn,52638
doesn sound,26273
sound appealing,88692
appealing surely,5093
surely didn,92927
didn rush,24543
rush hour,81095
hour dynamic,45930
dynamic blackinese,27745
blackinese duo,9996
duo return,27597
return bite,79261
driving,27328
drag,26837
vegas,101642
rig,79926
sudden,92284
bamb,7554
casino,13781
exploded,31851
appointment,5208
customer,21529
wait,102645
24,565
