,0
headed completely,3164
completely new,1262
new original,4814
original thrown,4973
thrown mix,7092
mix minute,4497
minute laughing,4471
laughing hysterically,3880
hysterically tour,3374
tour guide,7203
guide barbie,3045
barbie nearly,561
nearly brought,4769
brought tears,835
tears watching,6935
watching sequence,7621
sequence emily,6232
emily grows,1963
grows leaves,3034
leaves jessie,3911
pleasure,5246
wouldn,7838
surprised,6844
spawn,6561
raising,5569
bar,557
computer,1274
looks,4152
lifelike,3988
realistic,5622
times,7130
forgetting,2663
ages,246
film definitely,2445
definitely pleasure,1577
pleasure joy,5247
joy sequel,3630
sequel wouldn,6226
wouldn surprised,7842
surprised spawn,6847
spawn sequel,6562
sequel raising,6225
raising bar,5570
bar computer,558
computer animation,1275
animation film,340
story looks,6692
looks lifelike,4153
lifelike realistic,3989
realistic original,5623
original times,4974
times forgetting,7136
forgetting computer,2664
animation definitely,338
definitely ages,1572
hardly,3128
knowing,3810
exceeded,2121
expectations,2167
better,658
works,7807
levels,3959
aimed,255
wackiness,7531
situations,6428
sail,5958
heads,3171
laugh,3868
adults,216
louder,4184
points,5288
voice,7527
hanks,3096
allen,278
reprising,5774
roles,5885
supporting,6812
toys,7208
potato,5336
head,3160
slinky,6449
dog,1800
et,2100
al,264
bigger,680
thought original,7070
original toy,4975
story great,6689
great went,3005
went movie,7692
movie hardly,4614
hardly knowing,3129
knowing toy,3813
story exceeded,6685
exceeded expectations,2123
expectations better,2168
better original,664
movie works,4682
works levels,7808
levels aimed,3960
aimed younger,257
younger kids,7915
kids love,3759
love wackiness,4203
wackiness characters,7532
characters situations,1019
situations jokes,6429
jokes sail,3614
sail heads,5959
heads ll,3173
ll laugh,4105
laugh aimed,3869
aimed adults,256
adults saw,222
saw laughed,6027
laughed louder,3877
louder kids,4185
kids points,3761
points voice,5290
voice work,7528
work excellent,7790
excellent especially,2128
especially tom,2095
tom hanks,7165
hanks tim,3097
tim allen,7106
allen reprising,280
reprising roles,5775
roles original,5887
original supporting,4972
supporting toys,6816
toys mr,7209
mr potato,4715
potato head,5337
head slinky,3162
slinky dog,6450
dog et,1801
et al,2101
al bigger,265
bigger roles,681
roles time,5892
convention,1325
naming,4752
unfortunate,7341
numerals,4884
literature,4065
lord,4155
rings,5845
called,884
hobbit,3255
taken,6883
alternate,285
convincing,1334
second,6142
triumph,7248
delightful,1587
masterpiece,4343
say hollywood,6037
hollywood convention,3271
convention naming,1326
naming sequels,4753
sequels unfortunate,6228
unfortunate don,7342
don numerals,1828
numerals literature,4885
literature happened,4066
happened lord,3103
lord rings,4156
rings called,5846
called hobbit,887
hobbit taken,3256
taken seriously,6885
seriously alternate,6244
alternate toy,286
story wouldn,6704
wouldn hard,7839
hard time,3124
time convincing,7112
convincing people,1336
people second,5112
second film,6143
film real,2500
real triumph,5619
triumph delightful,7249
delightful masterpiece,1588
masterpiece toy,4346
story trying,6700
versions,7471
dangerous,1485
liaisons,3961
fear,2356
latest,3866
remake,5727
theatre,7005
pressed,5397
decide,1555
worst,7825
barely,562
passable,5061
pathetic,5065
ryan,5943
54,41
phillippe,5171
direction,1715
half,3077
attempt,450
shock,6313
repeated,5759
entendres,2039
sexual,6276
innuendo,3476
wants,7570
soft,6495
core,1353
porn,5313
soap,6488
opera,4945
cheesily,1044
credit,1405
stupifyingly,6747
insult,3497
targeted,6911
thing sure,7027
sure previous,6831
previous versions,5421
versions dangerous,7472
dangerous liaisons,1486
liaisons fear,3962
fear latest,2358
latest remake,3867
remake leaving,5728
leaving theatre,3915
theatre hard,7007
hard pressed,3122
pressed decide,5398
decide worst,1556
worst film,7828
film cast,2434
cast barely,959
barely passable,563
passable pathetic,5062
pathetic especially,5066
especially ryan,2092
ryan 54,5944
54 phillippe,42
phillippe writing,5172
writing direction,7851
direction turn,1718
turn half,7282
half attempt,3078
attempt shock,453
shock repeated,6314
repeated double,5760
double entendres,1840
entendres sexual,2040
sexual innuendo,6280
innuendo wants,3477
wants soft,7572
soft core,6496
core porn,1354
porn second,5314
second half,6144
half simply,3081
simply teenage,6398
teenage soap,6951
soap opera,6489
opera played,4946
played cheesily,5229
cheesily like,1045
like satire,4024
satire don,6007
don filmmaker,1822
filmmaker credit,2540
credit end,1407
end stupifyingly,1989
stupifyingly bad,6748
bad insult,541
insult younger,3498
teen audience,6943
audience obviously,478
obviously targeted,4896
friends,2708
cruel,1442
intentions,3511
theatres,7008
left,3920
mood,4532
shrouded,6362
stupid,6744
cheap,1038
sex,6268
thrills,7083
teenagers,6955
swallow,6868
teenager,6953
disgusting,1760
money,4520
glad,2886
friends went,2715
went cruel,7688
cruel intentions,1443
intentions came,3512
came theatres,896
theatres absolutely,7009
absolutely idea,64
idea expect,3382
expect let,2164
let just,3949
just say,3689
say left,6039
left theatre,3926
theatre disappointed,7006
disappointed mood,1742
mood movie,4533
movie shrouded,4655
shrouded poor,6363
poor acting,5297
acting stupid,119
stupid plot,6745
plot cheap,5257
cheap sex,1039
sex thrills,6274
thrills teenagers,7084
teenagers swallow,6957
swallow teenager,6870
teenager movie,6954
movie disgusting,4588
disgusting waste,1762
waste time,7597
time money,7121
money glad,4521
glad ll,2887
ll movie,4107
weekend,7674
expecting,2175
cool,1342
morals,4544
annoy,353
screw,6124
portrayed,5321
slutty,6459
phillipe,5169
reese,5685
witherspoon,7737
fall,2258
sorry,6532
suggest,6788
save,6020
wait,7533
comes,1219
video,7475
saw movie,6028
movie weekend,4680
weekend expecting,7676
expecting good,2176
good pretty,2933
pretty disappointed,5405
disappointed really,1745
really really,5643
really bad,5629
bad did,539
did people,1671
people cool,5092
cool morals,1345
morals annoy,4545
annoy normal,354
normal people,4850
people film,5097
film did,2446
did screw,1673
screw portrayed,6126
portrayed cool,5322
cool slutty,1346
slutty people,6460
people acting,5089
acting plot,115
plot line,5267
line terrible,4054
terrible plot,6982
plot really,5269
really especially,5631
especially end,2086
end ryan,1987
ryan phillipe,5945
phillipe reese,5170
reese witherspoon,5686
witherspoon supposed,7738
supposed fall,6818
fall love,2259
love supposed,4202
supposed feel,6819
feel sorry,2378
sorry suggest,6535
suggest save,6790
save money,6021
money good,4522
good movie,2927
movie wait,4677
wait comes,7534
comes video,1222
preliminary,5372
remark,5729
refer,5689
pre,5358
release,5718
version,7467
shown,6347
fantasy,2299
festival,2397
cologne,1175
germany,2835
august,487
preliminary remark,5373
remark comments,5730
comments refer,1239
refer pre,5690
pre release,5360
release version,5719
version shown,7469
shown fantasy,6350
fantasy film,2301
film festival,2457
festival cologne,2398
cologne germany,1176
germany august,2836
august 1999,488
daddy,1472
diehard,1686
adam,175
sandler,5964
cringe,1419
step,6633
sentimentalization,6219
comic,1223
actor,134
hackles,3069
number,4877
overly,5009
sensitive,6213
worrywarts,7820
endorsement,2003
permissive,5145
parenting,5050
reality,5624
hearted,3186
edged,1935
actually,163
probably,5437
wisest,7728
moment,4509
conveys,1329
aura,489
genuine,2822
likability,3994
fits,2592
average,495
joe,3593
persona,5151
given,2872
easily,1925
sentimentality,6216
emotional,1969
uplift,7401
deadpan,1534
portrayal,5318
immature,3412
adult,214
forced,2650
grow,3027
responsibility,5801
laden,3840
fatherhood,2343
relatively,5716
hard like,3119
like big,3998
big daddy,676
daddy diehard,1474
diehard fans,1687
fans adam,2286
adam sandler,177
sandler cringe,5971
cringe step,1420
step sentimentalization,6634
sentimentalization comic,6220
comic actor,1224
actor film,136
film raised,2498
raised hackles,5568
hackles number,3070
number overly,4879
overly sensitive,5010
sensitive worrywarts,6215
worrywarts endorsement,7821
endorsement permissive,2004
permissive parenting,5146
parenting film,5051
film reality,2501
reality far,5625
far soft,2317
soft hearted,6497
hearted hard,3187
hard edged,3118
edged actually,1936
actually probably,172
probably wisest,5442
wisest direction,7729
direction sandler,1716
sandler moment,5987
moment actor,4510
actor conveys,135
conveys aura,1330
aura genuine,490
genuine likability,2823
likability fits,3995
fits average,2593
average joe,496
joe persona,3594
persona big,5152
daddy better,1473
better film,660
film given,2461
given easily,2873
easily sentimentality,1926
sentimentality predictable,6217
predictable emotional,5368
emotional uplift,1971
uplift sandler,7402
sandler deadpan,5972
deadpan portrayal,1535
portrayal immature,5320
immature adult,3413
adult forced,215
forced grow,2652
grow responsibility,3029
responsibility laden,5802
laden fatherhood,3841
fatherhood makes,2344
makes film,4267
film relatively,2504
relatively enjoyable,5717
somphoric,6509
teens,6958
giggling,2850
silly,6382
childish,1059
potty,5341
funnier,2737
sixth,6430
starring,6612
feature,2361
splending,6584
case,952
wondering,7768
happy,3110
gilmore,2852
singer,6401
kid,3740
care,922
boy,766
mixing,4498
face,2235
attitude,464
gave,2786
spot,6592
attiude,466
simple,6389
child,1050
doorstep,1836
apartment,376
turns,7286
roommate,5908
jon,3618
stewart,6639
china,1067
legal,3930
protective,5483
service,6248
holiday,3261
closed,1146
day,1520
matter,4357
laughs,3881
support,6810
joey,3595
lauren,3884
adams,178
leslie,3939
mann,4310
kristy,3816
swanson,6873
buffy,850
vampire,7436
slayer,6439
small,6461
rob,5857
schrieder,6106
steve,6637
buscemi,867
josh,3626
mostel,4548
covert,1382
caddy,878
limo,4046
driver,1892
jonathan,3620
loughran,4186
lazy,3894
eyed,2226
football,2641
player,5232
waterboy,7629
dennis,1605
dugan,1902
refuses,5704
answer,361
door,1834
halloween,3083
adopted,204
son,6511
trick,7235
treating,7228
believe,606
touching,7196
understand,7329
want,7558
father,2339
fun,2731
redeems,5679
lost,4163
girlfriend,2862
round,5919
applause,394
teamed,6932
team,6928
late,3862
belushi,618
landis,3853
hoping,3303
continue,1319
futrue,2767
heck,3191
funniest,2741
comedies,1205
analyze,314
election,1952
rushmore,5941
somphoric pre,6510
pre teens,5361
teens giggling,6959
giggling silly,2851
silly childish,6383
childish potty,1060
potty jokes,5342
jokes shown,3615
shown austin,6349
powers real,5350
real adults,5610
adults laughing,219
laughing heads,3879
heads funnier,3172
funnier film,2738
film called,2433
called big,885
daddy sandler,1476
sandler sixth,5995
sixth starring,6432
starring role,6613
role feature,5877
feature sixth,2362
sixth time,6433
time splending,7126
splending charm,6585
charm sandler,1029
sandler best,5967
best work,652
work case,7788
case wondering,955
wondering enjoyed,7770
enjoyed happy,2031
happy gilmore,3112
gilmore wedding,2858
wedding singer,7668
singer charming,6402
charming wonderful,1033
wonderful enjoyed,7757
enjoyed big,2028
daddy seeing,1477
seeing grown,6161
grown kid,3031
kid taking,3751
taking care,6892
care little,924
little boy,4070
boy sandler,773
sandler mixing,5986
mixing face,4499
face attitude,2236
attitude gave,465
gave happy,2788
gilmore soft,2857
soft spot,6498
spot attiude,6593
attiude wedding,467
singer works,6407
works works,7811
works simple,7810
simple plot,6390
plot big,5256
daddy year,1479
year old,7885
old child,4924
child left,1052
left doorstep,3923
doorstep sandler,1837
sandler apartment,5966
apartment turns,377
turns child,7287
child roommate,1056
roommate jon,5910
jon stewart,3619
stewart way,6642
way china,7642
china legal,1069
legal case,3931
case sandler,953
sandler child,5968
child protective,1054
protective service,5484
service holiday,6249
holiday closed,3262
closed sandler,1147
sandler keeps,5983
keeps day,3726
day day,1522
day picture,1525
picture plot,5188
plot doesn,5258
doesn matter,1793
matter film,4360
film laughs,2470
laughs plenty,3882
plenty wonderful,5252
wonderful supporting,7764
supporting cast,6813
cast good,960
good support,2942
support jon,6811
stewart wonderful,6643
wonderful beautiful,7756
beautiful joey,583
joey lauren,3596
lauren adams,3885
adams leslie,180
leslie mann,3940
mann kristy,4312
kristy swanson,3817
swanson original,6874
original buffy,4962
buffy vampire,851
vampire slayer,7437
slayer sandler,6440
sandler movie,5988
movie like,4627
like don,4005
don usual,1831
usual character,7422
character actor,998
actor friends,137
friends small,2713
small comic,6463
comic roles,1225
roles rob,5889
rob schrieder,5859
schrieder steve,6107
steve buscemi,6638
buscemi josh,868
josh mostel,3627
mostel allen,4549
allen covert,279
covert caddy,1383
caddy happy,879
gilmore limo,2854
limo driver,4047
driver friend,1893
singer jonathan,6404
jonathan loughran,3621
loughran lazy,4187
lazy eyed,3895
eyed football,2227
football player,2646
player waterboy,5234
waterboy funny,7632
funny cameo,2747
cameo role,900
role director,5875
director dennis,1724
dennis dugan,1606
dugan man,1905
man refuses,4304
refuses answer,5705
answer door,362
door halloween,1835
halloween sandler,3084
sandler taking,5998
taking adopted,6891
adopted son,205
son trick,6513
trick treating,7236
treating film,7229
film lot,2480
lot funnier,4171
funnier waterboy,2739
waterboy funnier,7631
funnier wedding,2740
singer happy,6403
gilmore believe,2853
believe touching,615
touching understand,7199
understand sandler,7333
sandler doesn,5974
doesn want,1797
want let,7564
let boy,3946
boy reminds,772
reminds sandler,5744
sandler sees,5994
sees father,6193
father figure,2340
figure isn,2416
isn fun,3555
fun redeems,2736
redeems lost,5680
lost girlfriend,4166
girlfriend sandler,2866
sandler director,5973
dugan director,1904
director happy,1726
gilmore round,2855
round applause,5920
applause teamed,395
teamed comedy,6933
comedy successful,1216
successful make,6778
make lot,4252
lot money,4173
money sandler,4525
sandler dugan,5975
dugan best,1903
best comedian,632
comedian director,1199
director team,1729
team late,6931
late john,3863
john belushi,3599
belushi john,619
john landis,3601
landis just,3854
just hoping,3670
hoping continue,3304
continue films,1320
films futrue,2549
futrue date,2768
date friends,1508
friends heck,2711
heck just,3192
just enjoy,3664
enjoy funniest,2019
funniest comedies,2742
comedies analyze,1206
analyze election,315
election rushmore,1953
rushmore year,5942
year wonderful,7892
wonderful treat,7765
ponder,5291
morality,4542
ethics,2104
question,5545
movies ponder,4699
ponder questions,5292
questions morality,5551
morality ethics,4543
ethics question,2105
question reality,5547
law,3888
school,6101
graduate,2964
won,7747
exam,2117
business,871
trip,7244
arrives,417
note,4860
claiming,1110
having,3148
decides,1559
dumps,1912
stuck,6725
surprisingly,6851
soon,6520
bonds,740
learns,3902
sound,6543
cheesy,1046
humor,3350
kind,3766
brow,836
hilarious,3224
offer,4906
reminded,5740
regular,5708
offered,4908
couple,1368
win,7721
golden,2913
globe,2892
nails,4747
suggesting,6791
skill,6434
george,2826
jungle,3647
cable,876
chasing,1036
amy,309
dry,1898
faculty,2245
playing,5237
solid,6505
twins,7294
cole,1169
dylan,1920
sprouse,6594
favorites,2350
reservoir,5784
dogs,1807
armageddon,409
homeless,3278
schneider,6097
judge,3632
dredd,1879
knock,3793
immigrant,3419
delivery,1593
highly,3216
recommended,5672
sandler waterboy,6000
waterboy wedding,7635
singer pulled,6405
pulled hit,5511
hit big,3246
sandler stars,5996
stars lazy,6615
lazy law,3896
law school,3889
school graduate,6103
graduate won,2965
won bar,7748
bar exam,559
exam day,2118
day roommate,1526
roommate goes,5909
goes business,2901
business trip,872
trip china,7246
china child,1068
child arrives,1051
arrives day,418
day note,1524
note claiming,4861
claiming roommate,1111
roommate son,5911
son sandler,6512
sandler takes,5997
takes kid,6889
kid day,3743
day having,1523
having good,3152
good time,2944
time decides,7113
decides impress,1560
impress girlfriend,3433
girlfriend doesn,2863
doesn think,1796
think trying,7048
trying grow,7276
grow girlfriend,3028
girlfriend dumps,2864
dumps stuck,1913
stuck kid,6727
kid surprisingly,3750
surprisingly sandler,6852
sandler isn,5981
isn good,3556
good father,2920
father soon,2341
soon bonds,6521
bonds kid,741
kid learns,3746
learns good,3903
father sound,2342
sound like,6545
like cheesy,4002
cheesy feel,1047
feel good,2371
good film,2921
film sandler,2506
sandler humor,5980
humor kind,3351
kind low,3769
low brow,4212
brow hilarious,837
hilarious film,3225
film does,2448
does offer,1785
offer touching,4907
touching scenes,7198
scenes sandler,6093
sandler kid,5984
kid sandler,3749
sandler performance,5989
performance funny,5128
funny reminded,2757
reminded little,5742
little jim,4075
carrey performance,942
performance liar,5130
liar seen,3965
seen regular,6180
regular carrey,5709
carrey comedy,938
comedy offered,1214
offered couple,4909
couple scenes,1372
scenes carrey,6084
carrey pulled,945
pulled carrey,5510
carrey went,946
went truman,7695
truman win,7271
win golden,7722
golden globe,2914
globe sandler,2893
sandler couple,5969
scenes nails,6090
nails suggesting,4748
suggesting sandler,6792
sandler going,5978
going great,2909
great actor,2982
actor like,138
like carrey,4001
carrey headed,940
headed skill,3166
skill wants,6435
wants leslie,7571
mann george,4311
george jungle,2828
jungle cable,3648
cable guy,877
guy joey,3060
adams chasing,179
chasing amy,1037
amy cool,310
cool dry,1343
dry place,1899
place good,5215
good sisters,2941
sisters jon,6419
stewart faculty,6640
faculty playing,2246
playing heart,5238
heart solid,3185
solid sandler,6506
sandler roommate,5993
roommate twins,5912
twins cole,7295
cole dylan,1170
dylan sprouse,1921
sprouse convincing,6595
convincing kid,1335
kid finally,3745
finally favorites,2572
favorites funny,2351
funny supporting,2758
supporting roles,6815
roles steve,5891
buscemi reservoir,869
reservoir dogs,5785
dogs armageddon,1808
armageddon good,410
good homeless,2924
homeless friend,3279
friend sandler,2703
sandler rob,5992
rob schneider,5858
schneider judge,6098
judge dredd,3633
dredd knock,1880
knock hilarious,3794
hilarious immigrant,3226
immigrant delivery,3420
delivery man,1594
man good,4300
good friends,2922
friends sandler,2712
sandler highly,5979
highly recommended,3218
misfortune,4480
premiering,5374
field,2403
loaded,4110
flicks,2615
idle,3398
runaway,5932
winner,7726
baby,531
geniuses,2820
took,7175
decent,1552
backing,536
historic,3240
respected,5795
managed,4307
unwatchable,7397
piece,5196
garbage,2780
summer,6798
daddy misfortune,1475
misfortune premiering,4481
premiering 1999,5375
1999 field,30
field pathetic,2404
pathetic film,5067
film year,2538
year loaded,7883
loaded flicks,4111
flicks like,2616
like idle,4011
idle hands,3399
hands runaway,3091
runaway winner,5933
winner far,7727
far baby,2304
baby geniuses,532
geniuses adam,2821
sandler credit,5970
credit took,1408
took decent,7177
decent budget,1553
budget backing,845
backing historic,537
historic studio,3241
studio couple,6734
couple respected,1371
respected stars,5796
stars managed,6616
managed come,4308
come disgusting,1189
disgusting stupid,1761
stupid unwatchable,6746
unwatchable piece,7398
piece cinematic,5197
cinematic garbage,1094
garbage summer,2781
broke,819
underestimating,7323
taste,6921
public,5506
hypnosis,3368
draw,1865
entirely,2066
forgettable,2661
aside,427
slapping,6437
stop,6669
talking,6907
pauly,5074
shore,6324
water,7627
biodome,684
manos,4315
fate,2337
sandler proves,5991
proves broke,5490
broke underestimating,820
underestimating taste,7324
taste public,6923
public hypnosis,5507
hypnosis used,3369
used draw,7411
draw people,1867
people movies,5108
movies saw,4702
saw entirely,6026
entirely forgettable,2067
forgettable aside,2662
aside slapping,428
slapping kid,6438
kid wouldn,3752
wouldn stop,7841
stop talking,6672
talking audience,6908
audience mention,475
mention movie,4412
movie adam,4569
sandler makes,5985
makes pauly,4271
pauly shore,5075
shore sound,6325
sound entertaining,6544
entertaining liked,2048
liked water,4039
water boy,7628
boy biodome,767
biodome manos,685
manos hands,4316
hands fate,3090
fate able,2338
able enjoy,58
enjoy film,2018
horribly,3308
phenomenon,5165
tired,7151
stale,6598
joke,3606
hold,3257
ha,3067
oh,4915
bright,802
maybe,4364
monty,4530
python,5530
farrelly,2321
brothers,830
kingpin,3776
chuckle,1086
ace,93
ventura,7463
obnoxious,4890
self,6195
tolerable,7161
presence,5381
drew,1881
barrymore,567
overrated,5011
supporing,6808
mildly,4445
amusing,306
annoying,357
usually,7425
favorite,2347
overcome,5007
horrible,3306
timing,7147
cute,1467
flat,2594
pancake,5046
agonizingly,251
putridly,5525
thank,6990
bit,692
parts,5057
rent,5757
unnecessary,7378
restaurant,5803
worker,7803
annoyance,355
factor,2243
horrid,3312
wish,7730
hope,3290
deserving,1622
popular,5307
acclaim,85
receiving,5663
course,1374
fickleness,2401
bomb,730
horribly unfunny,3310
unfunny movie,7351
just don,3663
don adam,1816
sandler phenomenon,5990
phenomenon just,5166
just funny,3666
funny movie,2754
movie jokes,4621
jokes tired,3617
tired stale,7155
stale joke,6599
joke coming,3607
coming adam,1229
comes hold,1220
hold ha,3258
ha oh,3068
oh boy,4917
boy funny,770
funny guess,2750
guess bright,3040
bright like,804
like movies,4019
movies maybe,4697
maybe bright,4365
bright doubt,803
doubt just,1845
don know,1824
know love,3804
love monty,4199
monty python,4531
python like,5531
like farrelly,4007
farrelly brothers,2322
brothers movies,832
movies especially,4692
especially kingpin,2089
kingpin chuckle,3777
chuckle ace,1087
ace ventura,94
ventura movies,7464
movies adam,4689
movie enjoyed,4594
gilmore sandler,2856
sandler usual,5999
usual obnoxious,7423
obnoxious self,4891
self actually,6196
actually funny,168
funny wedding,2762
singer tolerable,6406
tolerable probably,7162
probably presence,5439
presence drew,5382
drew barrymore,1882
barrymore waterboy,568
waterboy horribly,7633
horribly overrated,3309
overrated better,5012
better big,659
daddy waterboy,1478
waterboy supporing,7634
supporing characters,6809
characters mildly,1014
mildly amusing,4446
amusing sandler,308
sandler annoying,5965
annoying like,359
like jon,4014
stewart joey,6641
adams steve,181
buscemi usually,870
usually favorite,7426
favorite actors,2348
actors overcome,152
overcome horrible,5008
horrible dialogue,3307
dialogue terrible,1655
terrible comic,6979
comic timing,1226
timing kid,7148
kid cute,3742
cute just,1468
just annoying,3654
annoying adam,358
sandler flat,5976
flat pancake,2596
pancake worst,5047
worst thing,7831
thing movie,7023
movie agonizingly,4570
agonizingly putridly,252
putridly unfunny,5526
unfunny rob,7352
schneider thank,6099
thank sandler,6992
sandler giving,5977
giving bit,2882
bit parts,694
parts pay,5058
pay rent,5078
rent schneider,5758
schneider unnecessary,6100
unnecessary bit,7379
bit restaurant,696
restaurant worker,5804
worker exceeded,7804
exceeded annoyance,2122
annoyance factor,356
factor horrid,2244
horrid cameo,3313
cameo guy,899
guy waterboy,3062
waterboy wish,7636
wish adam,7731
sandler just,5982
just hope,3669
hope movie,3293
movie day,4584
day actually,1521
actually deserving,164
deserving popular,1623
popular acclaim,5308
acclaim receiving,86
receiving course,5664
course fickleness,1375
fickleness public,2402
public movie,5508
movie probably,4642
probably bomb,5438
suprised,6825
things,7028
hatred,3138
highly suprised,3219
suprised negative,6826
negative things,4793
things movie,7030
movie think,4666
think people,7043
people hatred,5100
hatred movie,3139
movie people,4639
natasha,4760
lyonne,4221
megan,4389
sweet,6875
american,297
christian,1076
cheerleader,1042
hysterical,3370
gay,2789
rehabilitation,5710
camp,909
directions,1719
homosexual,3282
urges,7407
forces,2654
attend,458
vegetarian,7455
hates,3135
kissing,3781
boyfriend,774
poster,5332
melissa,4392
etheridge,2102
room,5904
intervention,3522
rupaul,5939
male,4283
beginning,600
programme,5463
homosexualize,3284
natasha lyonne,4761
lyonne plays,4222
plays megan,5242
megan sweet,4391
sweet american,6876
american christian,299
christian cheerleader,1077
cheerleader hysterical,1043
hysterical satire,3371
satire teenagers,6011
teenagers forced,6956
forced gay,2651
gay rehabilitation,2792
rehabilitation camp,5711
camp true,910
true directions,7256
directions stop,1720
stop homosexual,6670
homosexual urges,3283
urges forces,7408
forces megan,2656
megan attend,4390
attend camp,459
camp vegetarian,911
vegetarian hates,7456
hates kissing,3136
kissing boyfriend,3782
boyfriend poster,775
poster melissa,5333
melissa etheridge,4393
etheridge room,2103
room oh,5906
oh gay,4918
gay intervention,2790
intervention headed,3523
headed rupaul,3165
rupaul original,5940
original male,4967
male self,4285
self just,6198
just beginning,3656
beginning programme,603
programme homosexualize,5464
homosexualize megan,3285
blair,702
witch,7732
generated,2806
responses,5799
experience,2177
think know,7040
know blair,3798
blair witch,703
witch generated,7734
generated negative,2807
negative positive,4792
positive responses,5326
responses forces,5800
forces involved,2655
involved movie,3539
movie going,4605
going experience,2908
privileged,5433
fantastically,2297
terrifying,6986
feeling,2379
pain,5036
mind,4457
numbing,4882
anguish,327
peer,5085
darkness,1501
fully,2728
realizing,5626
effective,1944
aspect,437
unknown,7372
frightening,2720
identity,3393
relate,5712
react,5597
suffer,6781
key,3738
component,1268
included,3450
steady,6627
decline,1563
spirit,6580
witness,7739
broken,821
scared,6062
hunted,3356
animals,331
shaking,6291
pitiful,5205
helpless,3200
agonizing,249
escape,2078
wonderfully,7766
created,1399
outdoor,4994
enthusiast,2058
wandering,7554
familiar,2266
woods,7774
haunt,3140
soul,6541
endless,2001
sounds,6547
privileged preview,5434
preview fantastically,5417
fantastically terrifying,2298
terrifying film,6987
film actually,2424
actually feeling,167
feeling pain,2381
pain mind,5037
mind numbing,4458
numbing anguish,4883
anguish characters,328
characters times,1022
times movie,7140
movie trying,4672
trying peer,7278
peer darkness,5086
darkness fully,1502
fully realizing,2729
realizing absolutely,5627
absolutely chance,63
chance knowing,992
knowing think,3812
think effective,7035
effective aspect,1945
aspect fear,438
fear unknown,2360
unknown really,7374
really think,5647
think frightening,7036
frightening identity,2721
identity don,3394
know relate,3806
relate react,5713
react forced,5598
forced suffer,2653
suffer unknown,6782
unknown key,7373
key component,3739
component included,1269
included film,3451
film steady,2517
steady decline,6628
decline human,1564
human spirit,3347
spirit witness,6581
witness hand,7740
hand watch,3088
watch characters,7601
characters broken,1010
broken small,822
small scared,6464
scared hunted,6063
hunted animals,3357
animals shaking,332
shaking head,6292
head pitiful,3161
pitiful helpless,5206
helpless don,3201
don feel,1821
sorry agonizing,6534
agonizing hope,250
hope escape,3291
escape fear,2080
fear lives,2359
lives wonderfully,4096
wonderfully created,7767
created film,1400
film outdoor,2487
outdoor enthusiast,4995
enthusiast used,2059
used enjoy,7412
enjoy wandering,2021
wandering familiar,7555
familiar woods,2268
woods haunt,7775
haunt core,3141
core soul,1355
soul look,6542
look endless,4138
endless woods,2002
woods unknown,7777
unknown sounds,7375
sounds things,6548
things seen,7032
hype,3360
independent,3462
horror,3314
scary,6069
reputation,5778
free,2695
intend,3499
away,507
secrets,6154
chiller,1065
hype surrounding,3364
surrounding new,6855
new independent,4811
independent horror,3463
horror film,3315
film think,2522
think hard,7037
hard live,3120
live expectations,4086
expectations blair,2169
witch project,7736
project probably,5470
probably scary,5440
scary reputation,6073
reputation feel,5779
feel free,2370
free read,2696
read intend,5604
intend away,3500
away film,508
film secrets,2508
secrets surprises,6155
surprises know,6850
know creepy,3799
creepy little,1415
little chiller,4072
chiller better,1066
boring,754
jerky,3577
camera,901
nauseated,4764
didn,1675
atrocious,448
students,6731
10,4
shoot,6320
footage,2639
bothered,762
sit,6420
paid,5033
curious,1460
hopefully,3297
smaller,6465
reduce,5683
motion,4550
sickness,6375
project worst,5472
worst movie,7829
seen scary,6181
scary intriguing,6071
intriguing boring,3525
boring jerky,756
jerky camera,3578
camera work,906
work left,7794
left nauseated,3925
nauseated acting,4765
acting decent,107
decent storyline,1554
storyline didn,6707
didn really,1679
really cinematography,5630
cinematography atrocious,1097
atrocious understand,449
understand supposed,7334
supposed film,6820
film students,2519
students 10,6732
10 year,7
old sister,4930
sister shoot,6416
shoot better,6321
better footage,662
footage end,2640
end really,1986
really wondering,5649
wondering bothered,7769
bothered sit,763
sit thing,6422
thing definitely,7017
definitely sorry,1578
sorry actually,6533
actually paid,171
paid theater,5035
theater curious,6997
curious wait,1461
video hopefully,7478
hopefully smaller,3300
smaller screen,6466
screen reduce,6121
reduce motion,5684
motion sickness,4551
episode,2068
hyped,3366
letdown,3952
ready,5607
shockingly,6318
ninth,4834
grade,2962
brother,827
camping,914
shot,6331
primarily,5427
quality,5536
appears,392
steadyshot,6629
getting,2840
student,6729
festivals,2399
based,569
prizes,5435
accolades,91
cannes,916
sundance,6803
indie,3466
darling,1503
critics,1431
begun,604
hint,3238
basically,572
80,47
minutes,4472
amateurs,287
running,5934
circles,1104
composition,1270
hell,3196
doing,1811
thought star,7073
wars episode,7581
episode hyped,2069
hyped letdown,3367
letdown year,3953
year ready,7889
ready blair,5608
project shockingly,5471
shockingly bad,6319
bad ninth,542
ninth grade,4835
grade brother,2963
brother friends,829
friends camping,2709
camping trip,915
trip summer,7247
summer shot,6802
shot primarily,6335
primarily poor,5428
poor quality,5299
quality video,5538
video appears,7476
appears pre,393
pre date,5359
date steadyshot,1511
steadyshot blair,6630
witch hard,7735
