,0
family feel,37023
like kinda,61938
kinda understand,58423
understand family,113044
family better,36984
better watching,10642
silver,97813
linings,62861
playbook,80652
tragedy,110632
slp,98878
2013,692
best films,10246
films 2015,39929
2015 miss,714
miss lawrence,69552
lawrence delivered,59963
delivered powerful,26083
powerful performance,82455
performance screen,79216
screen won,93650
won oscar,119831
oscar silver,76703
silver linings,97815
linings playbook,62862
playbook 2012,80653
2012 performance,688
performance powerful,79205
powerful bring,82435
bring hard,13155
hard combination,48279
combination comedy,19699
comedy tragedy,20073
tragedy actress,110633
actress bring,2800
bring screen,13184
screen big,93576
big thanks,10823
thanks david,107321
david russell,24863
russell gave,91474
gave jennifer,43276
jennifer academy,55996
nomination movie,74432
movie worked,71889
worked slp,120313
slp 2012,98879
2012 ah,682
ah 2013,4049
2013 film,694
snarky,99140
backs,8227
everythign,34809
peggy,78488
outshine,76851
outsmart,76882
franly,41944
bred,12918
compliment,20997
creeps,23402
neighborhoods,73616
wasp,116868
anglosaxon,5188
protestant,84326
dress,30584
harassment,48261
cringy,23609
turd,111979
character dull,16471
dull predictable,30944
predictable typical,82733
typical snarky,112630
snarky come,99141
come backs,19751
backs typical,8232
typical everythign,112610
everythign really,34810
really supporting,87038
supporting male,104612
written sole,121420
making men,66262
men look,68261
look bad,63960
bad giving,8356
giving peggy,44456
peggy opportunity,78489
opportunity outshine,76236
outshine outsmart,76852
outsmart make,76883
make feel,65897
feel terrible,38354
terrible living,107087
living today,63419
today franly,109790
franly woman,41945
woman expected,119625
expected work,35647
work worth,120287
worth having,120838
having bred,48756
bred men,12919
men compliment,68233
compliment today,20999
today people,109800
people compliment,78609
compliment women,21000
women creeps,119721
creeps diverse,23403
diverse neighborhoods,29059
neighborhoods imagine,73617
imagine having,52775
having nice,48814
nice looking,74113
looking wasp,64148
wasp white,116869
white anglosaxon,118824
anglosaxon protestant,5189
protestant don,84327
know guy,58758
guy telling,47405
telling nice,106823
nice hair,74103
hair looks,47585
looks pretty,64181
pretty dress,83122
dress office,30587
office fear,75398
fear sexual,38093
sexual harassment,96355
harassment charges,48263
charges think,17255
think build,107977
build time,13776
time machine,109225
machine cringy,65449
cringy watch,23613
watch surprised,117182
surprised got,104991
cancelled bad,14596
bad cw,8314
cw spy,24280
spy story,100927
story thought,102797
thought good,108452
thing costumes,107634
costumes cars,22505
cars backgrounds,15140
backgrounds production,8224
production general,83814
general polished,43455
polished turd,81623
turd turd,111981
gory,45670
watched absurd,117248
result fascinating,89262
fascinating second,37724
second really,94447
really possibility,86971
possibility forgiveness,82181
forgiveness things,41507
just characters,56916
know want,58897
want violent,116398
violent gory,115512
gory just,45673
just order,57206
order carry,76345
carry end,15117
end realize,32686
realize certainly,86684
certainly beware,15946
revisited,89871
leg,60572
sheriff,96727
townsfolk,110523
insulted,54383
cannibalistic,14651
tribe,111207
deputy,26442
nursing,74979
wounded,120949
abducted,1322
tribesmen,111211
backup,8256
richard,90020
jenkins,55986
gunslinger,47291
matthew,67422
wilson,119156
burner,14030
pacing,77284
complemented,20786
brooding,13411
debutante,25396
zahler,122239
diving,29077
confrontation,21302
aided,4088
benji,10096
bakshi,8574
influenced,53795
searchers,93949
burrowers,14051
birds,10974
ravenous,86163
grimm,46732
prairie,82539
tales,105937
saw early,92254
early 2016,31243
2016 dvd,726
dvd revisited,31101
revisited recently,89872
recently waiting,87402
waiting second,116047
viewing writing,115275
review good,89567
plot suspicious,81169
suspicious stranger,105266
stranger shot,102982
shot leg,97131
leg lock,60573
lock sheriff,63638
sheriff kurt,96729
kurt russell,59141
russell unknown,91479
unknown townsfolk,113628
townsfolk stranger,110524
stranger dead,102979
dead partner,25157
partner insulted,77915
insulted cannibalistic,54384
cannibalistic tribe,14652
tribe later,111209
later stranger,59674
stranger deputy,102980
deputy lady,26443
lady doctor,59334
doctor nursing,29151
nursing wounded,74980
wounded stranger,120952
stranger abducted,102977
abducted savage,1323
savage tribesmen,92144
tribesmen sheriff,111212
sheriff goes,96728
goes rescue,44817
rescue mission,88925
mission backup,69631
backup deputy,8257
deputy richard,26445
richard jenkins,90022
jenkins gunslinger,55987
gunslinger matthew,47292
matthew fox,67425
fox wounded,41744
wounded patrick,120951
patrick wilson,78233
wilson husband,119160
husband lady,52225
lady doc,59333
doc going,29121
going mission,44951
mission warned,69643
warned savage,116662
savage cannibalistic,92142
tribe fans,111208
fans western,37386
western genre,118649
genre definitely,43581
definitely enjoy,25873
enjoy slow,33147
slow burner,98791
burner mind,14033
mind film,69075
film boring,39196
boring dialogues,12246
dialogues good,27232
development brilliant,26984
acting notch,2219
notch pacing,74676
pacing film,77292
film complemented,39251
complemented intelligent,20787
intelligent witty,54476
witty humor,119518
humor highly,52020
highly likable,49993
characters sense,17122
sense brooding,95053
brooding dread,13412
dread debutante,30500
debutante director,25397
director zahler,28334
zahler did,122240
did terrific,27525
terrific job,107142
job considering,56166
considering budget,21565
budget diving,13703
diving brutality,29079
brutality shocking,13621
shocking violent,96908
violent confrontation,115506
confrontation director,21305
director effectively,28247
effectively builds,31670
builds tension,13831
suspense aided,105210
aided superb,4091
cinematography benji,18408
benji bakshi,10097
bakshi director,8575
director heavily,28265
heavily influenced,49264
influenced classics,53796
classics searchers,18770
searchers hills,93950
hills eyes,50096
eyes fans,36301
fans burrowers,37330
burrowers dead,14052
dead birds,25110
birds ravenous,10977
ravenous grimm,86164
grimm prairie,46733
prairie tales,82540
tales ghost,105941
ghost town,44003
town 1988,110465
1988 definitely,497
tomahawk,109942
classified,18771
superficial,104425
quest,85150
cannibal,14648
native,73099
fusion,42807
carefully,15007
enables,32500
climax,19097
incompetence,53441
spaghetti,100187
bone tomahawk,11945
tomahawk classified,109943
classified western,18773
western gore,118650
gore horror,45623
horror probably,51384
probably kind,83470
kind superficial,58385
superficial plot,104431
plot cowboys,81003
cowboys going,22919
going quest,44978
quest cannibal,85151
cannibal native,14650
native americans,73101
americans entertaining,4949
entertaining original,33464
original film,76500
film casting,39212
casting remarkable,15532
remarkable especially,88448
especially kurt,34444
russell matthew,91475
fox costume,41730
costume design,22496
design setting,26601
setting does,96156
does fall,29269
fall short,36853
short casting,97013
casting makes,15525
makes movie,66146
movie critical,71051
critical success,23652
success fusion,103951
fusion characters,42808
characters carefully,16816
carefully crafted,15009
crafted dialogue,22954
dialogue clever,27163
clever dialogue,18954
dialogue goes,27183
goes hand,44786
hand hand,47776
hand slow,47793
paced story,77276
film enables,39327
enables reach,32501
reach climax,86220
climax action,19098
packed minutes,77334
minutes gore,69345
gore film,45622
set just,96058
right finding,90218
finding line,40249
line exaggeration,62632
exaggeration incompetence,34975
incompetence huge,53443
huge horror,51790
horror spaghetti,51392
spaghetti western,100189
western fan,118648
say bone,92372
tomahawk original,109944
original horror,76521
films ve,40064
seen zahler,94865
zahler needs,122241
needs right,73527
right shooting,90297
shooting films,96974
bome,11906
exemplary,35340
reworking,89937
quarter,85077
hugely,51813
soaked,99261
bome tomahawk,11907
tomahawk really,109945
good western,45551
western horror,118656
features exemplary,38155
exemplary direction,35341
direction unknown,28184
unknown director,113621
director great,28262
performances small,79289
small cast,98904
cast terms,15479
plot special,81155
special 19th,100316
century reworking,15896
reworking hills,89938
eyes execution,36297
execution makes,35324
movie despite,71084
despite quarter,26749
quarter hour,85078
hour running,51563
running time,91420
film hugely,39450
hugely suspenseful,51818
suspenseful soaked,105250
soaked gritty,99263
gritty disturbing,46793
disturbing atmosphere,29019
posse,82160
stilted,102098
delivery,26124
ramps,85745
russel,91470
hinted,50128
cringing,23603
loosing,64214
added ago,3188
ago list,3952
list friend,62908
recommended watch,87526
watch pushed,117138
pushed list,84885
list think,62922
think western,108211
western revenge,118664
revenge rescue,89500
rescue posse,88927
posse meets,82161
meets cannibal,68045
cannibal holocaust,14649
holocaust starts,50715
starts little,101682
little slow,63214
slow stilted,98837
stilted feeling,102101
feeling play,38415
play like,80623
like manner,61989
manner delivery,66722
delivery like,26130
like oh,62047
oh isn,75491
isn going,55429
going good,44917
story ramps,102710
ramps kurt,85746
kurt russel,59140
russel enters,91471
enters film,33384
film point,39607
point dull,81378
dull delivered,30921
delivered violence,26089
violence starts,115489
little hinted,63149
hinted slightly,50131
slightly shown,98741
shown 3rd,97291
3rd insane,968
insane cringing,54017
cringing screaming,23606
screaming kind,93553
kind violence,58400
violence loosing,115471
loosing site,64216
site story,98311
characters pacing,17060
pacing breaks,77287
breaks film,12857
film moment,39543
moment far,70009
far went,37648
went yeah,118578
yeah right,121687
right film,90216
outset,76849
encompass,32518
royals,91201
hensdridge,49624
reign,87973
windsors,119225
outset encompass,76850
encompass royals,32519
royals real,91203
real royals,86528
royals great,91202
great britain,46217
britain like,13279
like hensdridge,61878
hensdridge family,49625
family dysfunctional,37013
dysfunctional reign,31167
reign windsors,87976
windsors putting,119226
putting breath,84931
breath fresh,12881
fresh air,42086
air scripted,4148
series isn,95632
isn long,55447
long choosing,63833
choosing favorite,17993
character begins,16397
liam,61046
ophelia,76140
jets,56070
ny,74995
pencil,78502
necked,73323
towel,110455
borders,12161
funny awhile,42613
got relationship,45803
relationship liam,88117
liam ophelia,61052
ophelia couple,76142
couple chemistry,22713
chemistry interesting,17602
interesting dynamic,54640
dynamic liam,31148
liam jets,61049
jets ny,56071
ny talking,74996
talking ophelia,106024
ophelia apartment,76141
apartment pencil,5698
pencil necked,78503
necked geek,73324
geek choreographer,43381
choreographer walks,18026
walks bathroom,116144
bathroom towel,9152
towel finds,110456
finds ophelia,40276
ophelia living,76143
living man,63407
man just,66473
just brutal,56897
brutal borders,13605
borders cruelty,12162
cruelty says,23864
says couldn,92669
couldn think,22607
think tell,108184
tell sorry,106774
sorry wrong,99880
wrong answer,121441
answer gone,5470
gone longer,45124
longer liam,63919
ophelia romance,76144
romance gone,90925
gone watching,45142
rags,85649
serve,95933
humans,51949
royal,91194
title changed,109694
changed rags,16285
rags riches,85650
riches manner,90030
manner speaking,66733
speaking behavior,100293
behavior just,9748
just created,56946
created serve,23194
serve low,95935
iq humans,55203
humans watch,51963
watch save,117156
save time,92192
time don,109102
watch royal,117155
royal just,91195
like rich,62150
rich family,89997
family dramatic,37012
seams,93933
terribly,107122
whit,118809
princes,83349
prince,83337
especial,34396
eleanor,31899
helena,49388
destroy,26771
admit saw,3365
episode thinking,34015
thinking stop,108269
watching seams,117602
seams like,93934
like terribly,62281
terribly whit,107127
whit page,118813
page sex,77396
sex scandals,96308
scandals princes,92728
princes whit,83350
whit drug,118810
drug addiction,30802
addiction prince,3225
prince sleep,83347
sleep whit,98655
whit employee,118811
employee second,32461
chance surprise,16205
actually love,2994
love drama,64729
drama going,30299
going love,44947
characters especial,16903
especial prince,34397
prince liam,83343
liam jasper,61048
jasper king,55919
king simon,58478
simon say,97891
say waste,92565
time whit,109402
whit story,118815
story assure,102404
assure story,6876
love jasper,64803
jasper eleanor,55917
eleanor family,31900
family liam,37050
liam eleanor,61047
eleanor power,31901
power cyrus,82403
cyrus helena,24310
helena honesty,49389
honesty matter,50938
matter king,67385
simon nice,97890
nice whit,74150
whit good,118812
good actress,45194
actress message,2821
message chose,68539
chose love,18045
love time,64938
time power,109275
power just,82413
just destroy,56965
destroy love,26777
love looking,64829
forward new,41665
xiv,121620
versailles,114894
sexed,96329
holier,50560
thou,108395
1600,293
preaching,82613
succeeds,103939
admirably,3331
think casting,107982
casting superb,15537
superb add,104377
add beautiful,3154
surroundings great,105108
acting add,2077
add story,3182
story louis,102640
louis xiv,64621
xiv pulls,121623
pulls middle,84647
middle life,68821
life versailles,61364
versailles know,114897
know took,58887
took liberties,110115
liberties story,61079
story sexed,102749
sexed bad,96330
bad way,8476
way 21st,117749
century holier,15886
holier thou,50561
thou attitude,108396
attitude nice,7191
nice did,74090
did things,27528
things differently,107817
differently 1600,27863
1600 portrays,294
portrays preaching,82092
preaching rare,82614
rare audiences,85906
audiences given,7370
given credit,44318
credit having,23344
having brains,48755
brains form,12678
form opinions,41552
opinions characters,76206
characters things,17172
things versailles,107937
versailles black,114895
white good,118843
bad shades,8442
shades gray,96429
gray takes,46179
takes lot,105740
lot able,64357
able shades,1411
shades think,96432
think versailles,108204
versailles succeeds,114900
succeeds admirably,103941
overlooked,77073
shows took,97492
took time,110133
watching binge,117430
say excellent,92406
excellent viewing,35132
viewing ll,115266
ll agree,63449
agree reviewers,4025
reviewers highlight,89680
highlight definitely,49961
definitely historical,25885
historical inaccuracies,50217
inaccuracies birth,53296
birth queen,10987
queen baby,85096
baby overlooked,8149
overlooked drama,77074
drama addictive,30250
addictive raunchy,3231
raunchy lots,86152
lots sex,64574
lots gay,64553
gay sex,43346
scenes shock,93163
shock horror,96868
complain,20751
inaccurate,53299
communicate,20500
liar,61055
trends,111184
mistress,69706
preferred,82774
wives,119524
germany,43772
imitate,52870
invented,55013
etiquette,34600
codes,19425
plotting,81245
aristocrats,6246
st,100988
petersburg,79750
great mean,46359
mean great,67728
good better,45209
better reality,10578
reality louis,86650
xiv people,121622
people complain,78606
complain historically,20756
historically inaccurate,50238
inaccurate tried,53302
tried interesting,111258
interesting parts,54685
parts reign,77956
reign make,87975
make drama,65884
drama communicate,30262
communicate basic,20501
basic accuracy,9000
accuracy motivations,1861
motivations atmosphere,70706
atmosphere bit,6951
far times,37643
times personal,109527
personal role,79552
role knowledge,90767
knowledge did,58939
did beat,27328
beat want,9372
want paint,116339
paint liar,77476
liar note,61056
note genius,74690
genius designing,43542
designing versailles,26626
versailles setting,114898
setting trends,96184
trends european,111185
european courts,34611
courts having,22864
having mistress,48810
mistress time,69710
time men,109233
men preferred,68270
preferred wives,82776
wives germany,119527
germany forced,43776
forced imitate,41318
imitate maintain,52871
maintain mistress,65749
mistress invented,69708
invented etiquette,55014
etiquette cards,34601
cards codes,14882
codes behavior,19426
behavior did,9745
did control,27359
control plotting,22053
plotting aristocrats,81246
aristocrats busy,6247
busy versailles,14124
versailles spending,114899
spending money,100509
money clothes,70190
clothes place,19262
place peter,80391
peter great,79717
used role,114235
model building,69865
building st,13808
st petersburg,100990
petersburg fantastic,79751
fantastic addicting,37402
10 episodes,45
episodes netflix,34139
theresa,107574
spain,100191
remarked,88458
unease,113211
occasion,75196
wikipedia,119061
passionate,78055
lizzie,63441
brocheré,13354
deliver,26053
1660,298
court,22856
perfume,79325
replies,88779
perfumes,79327
improbable,53256
examples scandalous,35042
scandalous inventions,92726
inventions script,55023
writers series,121218
episode religious,33967
religious queen,88339
queen maria,85109
maria theresa,66827
theresa spain,107575
spain gives,100193
gives birth,44369
birth black,10982
black child,11231
child course,17740
course really,22830
really happened,86876
happened died,48038
died king,27692
king louis,58468
louis remarked,64618
remarked caused,88459
caused unease,15723
unease occasion,113212
occasion wikipedia,75199
wikipedia king,119065
xiv having,121621
having passionate,48821
passionate sexual,78060
sexual relationship,96358
relationship brother,88098
brother wife,13487
wife history,118995
history tells,50312
tells slightly,106865
different story,27835
story actress,102384
actress lizzie,2816
lizzie brocheré,63442
brocheré young,13355
young girl,122117
girl series,44210
maybe 20,67482
old wants,75771
wants doctor,116523
doctor helps,29141
helps father,49576
father deliver,37850
deliver queen,26068
queen child,85099
child absolutely,17728
absolutely impossible,1534
impossible woman,53170
woman doctor,119618
doctor 1660,29130
1660 scene,299
scene court,92889
court woman,22859
woman says,119670
says nice,92684
nice perfume,74124
perfume replies,79326
replies use,88780
use versailles,114167
versailles didn,114896
didn single,27640
single bathroom,98124
bathroom days,9146
days main,25035
reason perfumes,87173
perfumes invented,79328
invented strange,55016
strange true,102966
true conversation,111506
conversation highly,22103
highly improbable,49991
improbable happens,53257
happens just,48150
just 1st,56828
episode script,33977
writers historical,121191
historical serial,50230
serial know,95393
better unwatchable,10635
transition,110871
renaissance,88636
foundation,41707
mankind,66709
cromwell,23752
revolution,89898
aristocratic,6244
rule,91299
ripples,90410
consciousness,21475
leaders,60116
colonies,19604
period history,79344
history favorite,50264
favorite study,38009
study european,103397
european transition,34613
transition medieval,110876
medieval renaissance,67964
renaissance foundation,88637
foundation modern,41709
modern mankind,69902
mankind movement,66713
movement religion,70815
religion science,88318
science cromwell,93336
cromwell just,23753
just successfully,57355
successfully led,103991
led revolution,60447
revolution aristocratic,89899
aristocratic rule,6245
rule britain,91303
britain sent,13281
sent ripples,95221
ripples consciousness,90411
consciousness leaders,21478
leaders europe,60118
europe colonies,34606
upsets,114064
scaling,92710
weakling,118165
maths,67332
thing upsets,107768
upsets power,114066
power scaling,82425
scaling like,92711
like hell,61874
hell weakling,49441
weakling able,118166
able push,1405
push reached,84877
reached god,86234
god level,44692
level lots,60978
lots don,64544
want mention,116327
mention sucks,68358
sucks maths,104041
maths ask,67333
ask opinion,6610
opinion pro,76188
pro maths,83427
maths writing,67334
krays,59093
billie,10891
whitelaw,118873
dominated,29681
twins,112407
distant,28951
influence,53788
legend,60588
hardy,48430
compensates,20711
explicitly,35917
implicitly,53053
film subject,39744
subject krays,103770
krays 1990,59094
1990 billie,504
billie whitelaw,10892
whitelaw mother,118874
mother dominated,70620
dominated memory,29684
memory film,68206
film twins,39809
twins mother,112408
mother film,70629
film distant,39299
distant character,28952
character missed,16597
missed missed,69591
missed interaction,69588
interaction clearly,54573
clearly massive,18922
massive influence,67152
influence characters,53789
characters legend,16999
legend pieces,60596
pieces puzzle,80120
puzzle unfortunately,84959
unfortunately missing,113341
missing tom,69627
tom hardy,109930
hardy compensates,48435
compensates flaws,20712
flaws extraordinary,40794
extraordinary twice,36161
twice twins,112388
twins total,112409
total individuals,110269
individuals totally,53659
totally people,110338
people carry,78582
carry common,15115
common sort,20489
sort sexual,99923
sexual danger,96353
danger explicitly,24514
explicitly implicitly,35919
implicitly powerful,53054
powerful dare,82439
dare close,24586
close amazing,19175
identical,52498
resonated,89064
hard understand,48360
understand language,113060
language english,59479
english normal,33053
normal american,74542
american till,4926
half movie,47653
movie identical,71302
identical twin,52501
twin movie,112404
movie resonated,71615
resonated reviews,89065
reviews spoilers,89832
spoilers read,100775
imitating,52874
conundrum,22082
imitation,52877
shake,96450
ups,114050
invariably,54999
afloat,3714
flourish,40936
andy,5128
warhol,116627
soup,100078
surprised series,105016
won 2018,119801
2018 reason,803
reason writing,87198
writing series,121318
series hard,95594
hard act,48267
act follow,2000
follow fine,41109
fine performances,40308
performances art,79243
art imitating,6401
imitating life,52875
life conundrum,61173
conundrum pale,22083
pale imitation,77515
imitation previous,52879
previous season,83247
way reality,117988
series production,95718
production portrays,83830
portrays writing,82094
acting casting,2102
casting direction,15512
direction essential,28157
essential shake,34518
shake ups,96454
ups invariably,114053
invariably necessary,55001
necessary incredibly,73308
incredibly fast,53548
paced extremely,77266
extremely formulaic,36200
formulaic success,41605
success like,103955
like afloat,61578
afloat happy,3715
happy reality,48239
tv died,112227
died films,27690
film won,39847
won happen,119819
happen series,48003
series art,95426
art reality,6415
tv survive,112318
survive flourish,105135
flourish like,40937
like andy,61591
andy warhol,5135
warhol soup,116628
manipulation,66699
scarily,92784
relating,88080
360,951
response,89137
plot line,81088
line acts,62593
acts manipulation,2863
manipulation genius,66701
genius like,43548
like scarily,62181
scarily genius,92785
genius relating,43557
relating character,88081
character way,16721
episode complete,33821
complete 360,20790
360 emotional,952
emotional response,32328
response single,89144
character love,16575
hate omg,48597
omg right,75888
right loving,90246
loving episode,65130
ve addicted,114699
addicted fast,3217
smartest,99006
temporary,106904
stolen,102146
satirical,92087
pleasure,80903
phenomenal just,79807
just keeps,57123
better say,10591
say smartest,92532
smartest thing,99007
thing did,107647
did multiple,27461
multiple story,72323
lines merged,62805
merged bored,68447
bored character,12185
characters developed,16863
developed drama,26958
drama enticing,30286
enticing temporary,33587
temporary cast,106905
cast contestants,15368
contestants intriguing,21851
intriguing stories,54933
stories women,102351
women run,119770
run reality,91358
reality stolen,86671
stolen heart,102150
heart strong,49167
strong powerful,103206
powerful smart,82462
smart women,99001
women charge,119715
charge makes,17236
makes actually,66078
actually female,2955
female friendly,38649
friendly compared,42177
compared type,20628
type produce,112562
produce fan,83679
shows satirical,97466
satirical new,92088
new guilty,73900
guilty pleasure,47215
presents,82982
arbitrary,6070
demonstrably,26215
distinguish,28969
stupidities,103649
devalues,26927
source,100085
frogs,42291
shrews,97528
moreax,70492
harm,48453
pretensions,83066
nullify,74884
gravity,46166
phah,79785
fart,37708
bodies,11793
filth,40078
babies,8127
bathwater,9156
know actors,58660
great plot,46400
plot isn,81079
isn presents,55462
presents science,82988
science arbitrary,93333
arbitrary presents,6071
presents scientific,82989
scientific ideas,93362
ideas stupid,52491
stupid presents,103613
presents things,82990
things true,107931
true demonstrably,111509
demonstrably aren,26216
aren minds,6199
minds people,69169
people fun,78681
fun don,42457
know distinguish,58723
distinguish stupidities,28971
stupidities truth,103650
truth devalues,111695
devalues science,26928
science source,93351
source truth,100090
truth world,111716
world actually,120438
actually works,3065
works films,120394
films books,39941
books use,12110
use science,114155
science background,93334
background don,8196
need present,73405
present things,82942
things actually,107787
actually know,2982
know stupid,58876
stupid wrong,103644
wrong writers,121533
writers apparently,121165
apparently think,5789
think 12,107952
old free,75674
free play,42020
play living,80624
living world,63427
world things,120618
things really,107909
really way,87080
way bad,117771
bad remake,8431
remake birds,88402
birds frogs,10976
frogs swamp,42293
swamp thing,105289
thing shrews,107741
shrews island,97529
island doctor,55356
doctor moreax,29149
moreax produced,70493
produced vision,83716
vision doing,115571
doing harm,29583
harm understanding,48455
understanding works,113134
works making,120405
making light,66256
light real,61461
real treating,86550
treating stupid,111076
stupid makes,103594
makes pretensions,66159
pretensions knowing,83067
knowing producing,58931
producing vision,83777
vision possible,115577
possible does,82196
does actual,29214
actual harm,2884
understanding science,113125
science making,93346
making science,66286
science want,93353
want evidence,116286
evidence strong,34817
strong feeling,103181
feeling true,38429
true nullify,111535
nullify gravity,74885
gravity thinking,46171
thinking shame,108267
shame produced,96539
produced piece,83711
trash negative,110948
negative rating,73583
rating phah,86067
phah don,79786
don fart,29755
fart general,37709
general direction,43439
direction idiotic,28167
idiotic drivel,52559
drivel failed,30672
failed 4th,36679
4th grade,1026
grade worse,45992
worse movie,120721
movie watch,71869
watch bodies,116957
bodies actors,11794
actors filth,2669
filth good,40079
actors nice,2711
nice babies,74080
babies bad,8128
bad bathwater,8280
contribute,22006
saddens,91660
scyfy,93877
outlets,76814
hulu,51853
properly,84188
teamraza,106386
dark matter,24659
matter best,67364
shows ve,97504
watched love,117318
lines season,62822
season characters,94005
developed contribute,26954
contribute haven,22007
episode heard,33885
heard series,49091
series saddens,95746
saddens dark,91661
matter canceled,67366
canceled scyfy,14588
scyfy highest,93879
highest ratings,49958
ratings channel,86097
channel ve,16328
read hope,86308
hope outlets,51091
outlets like,76815
like netflix,62040
netflix amazon,73709
amazon hulu,4758
hulu pick,51855
pick series,79965
series shame,95763
shame end,96528
end properly,32682
properly teamraza,84194
signing,97740
petition,79752
uncancelled,112850
studio,103357
supported,104598
syfy,105464
expanse,35464
arch,6089
tho,108319
tell great,106743
great people,46388
people short,78852
period signing,79362
signing petition,97741
petition uncancelled,79754
uncancelled picked,112851
picked studio,79987
studio deserves,103361
deserves supported,26586
supported great,104600
great syfy,46474
syfy budget,105466
budget massive,13711
massive effects,67149
like expanse,61781
expanse makes,35468
makes cast,66089
cast characters,15359
characters great,16953
great screen,46430
screen chemistry,93579
chemistry nice,17612
nice main,74115
main arch,65660
arch fun,6093
fun sub,42543
sub plots,103749
good action,45191
great world,46524
world space,120600
space building,100127
building tho,13811
tho continue,108320
watch average,116940
seeing season,94620
season hear,94084
hear wasn,49048
wasn happening,116808
enigmatic,33080
immersive,52957
starscape,101439
humanistic,51929
devout,27109
happily,48182
happened season,48076
season netflix,94135
netflix year,73781
year months,121759
ago way,3980
way enigmatic,117839
enigmatic premise,33082
premise immersive,82828
immersive starscape,52960
starscape humanistic,101440
humanistic characters,51930
characters drawn,16880
drawn dark,30476
matter binge,67365
aired ve,4163
watched devout,117271
devout manner,27110
manner single,66732
single week,98159
week happily,118318
happily finished,48184
firefly,40465
awaiting,7694
warring,116697
raza,86208
android,5118
melded,68090
convincingly,22172
scy,93875
fy,42898
renewing,88665
blinder,11498
dross,30775
secondary,94469
firefly eagerly,40466
eagerly awaiting,31205
awaiting new,7696
characters right,17105
right balance,90183
balance character,8577
character action,16373
action dialogue,2350
dialogue created,27167
good universe,45535
universe warring,113591
warring factions,116698
factions raza,36614
raza heart,86209
heart character,49123
character android,16384
android different,5121
different personality,27812
personality background,79577
background melded,8205
melded convincingly,68091
convincingly good,22174
good chemistry,45231
chemistry actors,17580
actors unknown,2783
unknown showed,113626
showed wide,97252
range emotions,85811
emotions depth,32372
just heard,57087
heard scy,49088
scy fy,93876
fy renewing,42899
renewing season,88666
season finished,94066
finished blinder,40401
blinder cliff,11499
hanger channel,47888
channel pick,16325
pick way,79969
way firefly,117864
firefly original,40468
original star,76582
trek series,111132
need petition,73402
petition scyfy,79753
scyfy carry,93878
carry dross,15116
dross netflix,30776
netflix channels,73716
channels decent,16334
decent comes,25464
comes long,20132
time needs,109248
needs going,73509
going writers,45046
certainly plot,15970
lines come,62773
good secondary,45483
secondary character,94470
character bring,16408
tight,108962
storytelling,102890
admit sat,3364
sat watching,92057
watching thought,117633
thought boring,108415
boring wow,12335
wow wrong,121001
wrong love,121487
love great,64774
plot tight,81177
tight storytelling,108968
storytelling interesting,102896
characters exceptional,16906
exceptional acting,35160
acting whats,2306
whats love,118713
realness,87101
labeled,59191
aziz,8106
ansari,5456
realness hit,87103
hit labeled,50352
labeled comedy,59192
comedy certainly,19942
certainly hook,15960
hook aziz,50975
aziz ansari,8107
ansari good,5457
good comedian,45243
comedian recommend,19877
recommend stand,87491
master,67161
classy,18782
master feels,67169
feels fresh,38460
fresh classy,42089
classy earth,18784
earth bore,31305
slice,98683
dev,26924
thirties,108311
commercials,20436
thats,107357
review imdb,89572
imdb watching,52864
season feel,94060
world know,120525
know felt,58745
felt series,38610
series takes,95800
takes starting,105755
starting casual,101627
casual slice,15575
slice life,98685
life called,61156
called dev,14308
dev guy,26926
guy thirties,47406
thirties acting,108312
tv commercials,112219
commercials living,20437
living born,63385
born raised,12354
raised america,85696
america thats,4851
thats need,107361
seize,94885
touched,110387
taxi,106263
developments,27039
contributes,22014
intimacy,54846
offers,75380
semi,94985
quite alright,85343
alright definitely,4540
definitely average,25858
average season,7628
really stars,87025
stars master,101415
master does,67168
does seize,29360
seize easy,94886
easy way,31442
way lies,117916
lies ahead,61110
ahead comes,4062
comes comic,20102
relief cliché,88295
cliché plot,19027
twists predictable,112489
predictable character,82680
development truly,27031
truly touched,111643
touched ability,110388
ability pay,1358
pay intense,78330
intense attention,54497
attention fact,7144
fact follow,36534
follow dev,41103
dev entire,26925
entire taxi,33630
taxi trip,106264
trip plot,111357
plot developments,81013
developments contributes,27040
contributes extremely,22015
extremely high,36205
level intimacy,60975
intimacy series,54849
series offers,95697
offers follow,75384
follow characters,41102
characters real,17092
real level,86488
level instead,60973
instead usual,54339
usual love,114333
love story,64919
story shallow,102750
shallow level,96496
level type,60996
type stuff,112573
stuff comedy,103416
shows usually,97502
usually offer,114381
offer semi,75354
semi open,94992
open ending,76004
just adds,56841
adds awe,3285
awe far,7891
far know,37595
know yes,58911
yes figure,121984
awkward,8055
impressing,53204
conversational,22109
daily,24368
really awkward,86753
awkward episode,8063
thought stop,108539
watching gave,117491
try kept,111763
kept impressing,57764
impressing second,53205
season creative,94018
creative pieces,23264
pieces seen,80122
seen long,94764
time smooth,109334
smooth conversational,99089
conversational style,22110
style imaginative,103684
imaginative expressions,52753
expressions relating,36064
relating daily,88082
daily lives,24370
lives makes,63352
easy watch,31441
watch lot,117085
seasons hope,94305
hope season,51103
quite liked,85394
season drag,94039
drag episodes,30200
episodes set,34174
set italy,96055
italy like,55604
like excuse,61777
excuse production,35294
production team,83839
