,0
2057 earth,177
earth badly,8647
badly polluted,2181
polluted seeding,23129
seeding sands,26702
sands mars,26032
mars algae,18845
algae produce,1055
produce oxygen,23651
oxygen humans,21869
humans colonize,14630
colonize red,5291
planet don,22807
don algae,8191
algae need,1054
need water,20870
water live,33045
live algae,17793
algae suddenly,1056
suddenly vanished,29439
vanished telescopes,32235
telescopes commander,30133
commander bowman,5511
bowman crew,3271
crew sent,6424
sent investigate,26969
investigate orbits,15528
orbits crippled,21627
crippled spaceship,6455
spaceship men,28249
men including,19237
including pilot,15038
pilot benjamin,22716
benjamin bratt,2605
bratt simon,3366
simon baker,27547
baker obligatory,2203
obligatory guy,21279
guy brooklyn,13343
brooklyn land,3551
land mars,16760
mars suspenseful,18857
suspenseful crash,29786
crash scene,6311
scene won,26338
won away,33615
away say,2028
say solution,26200
solution mystery,28044
mystery like,20687
like good,17446
good science,12823
fiction novel,10683
novel hollywood,21205
hollywood sci,14322
fi movie,10662
movie life,20195
life mars,17305
mars typical,18859
typical movie,31704
movie monster,20222
monster expedition,19809
expedition robot,9829
robot amee,25587
amee damaged,1179
damaged crash,6664
crash landing,6309
landing reverts,16765
reverts original,25305
original military,21680
military programming,19433
programming starts,23740
starts stalking,28663
stalking men,28514
men like,19239
like rogue,17526
rogue lion,25643
lion leads,17668
leads scenes,16998
scenes reminiscent,26380
reminiscent val,25040
kilmer film,16453
film underrated,11100
underrated ghost,31814
ghost darkness,12355
darkness premise,6761
premise far,23412
fetched thought,10652
thought execution,30599
execution resolution,9727
resolution red,25169
planet exciting,22808
exciting satisfying,9703
satisfying yes,26086
yes guys,34174
guys carrie,13386
anne does,1364
does brief,8045
brief gratuitous,3445
gratuitous shower,13009
shower scene,27384
scene haven,26307
seen mission,26789
mars honestly,18849
say best,26147
best mars,2654
mars movie,18853
movie ve,20413
seen year,26822
dilemma,7667
feeling,10554
saved,26101
plan,22792
accident,413
avoided,1978
faces,10035
nonsense,21126
terraforming,30211
efforts,8832
built,3671
habitat,13406
noticing,21193
forms,11660
dramatically,8360
increased,15053
levels,17223
pops,23168
woodwork,33704
moronic,19861
killer,16441
hardware,13673
amok,1234
standard,28530
17,73
measure,19121
ve real,32292
real dilemma,24430
dilemma seeing,7668
seeing red,26720
planet year,22814
year worse,34100
worse movie,33878
movie red,20287
planet mission,22809
mars tough,18858
tough gave,31157
gave feeling,12162
feeling fun,10555
fun special,11942
effects saved,8807
saved plan,26102
plan level,22796
level truly,17219
truly awful,31504
awful science,2068
fiction films,10678
films amazing,11162
amazing turned,1165
turned just,31615
based big,2280
big accident,2768
accident plot,416
plot line,22988
line red,17646
planet avoided,22805
avoided faces,1979
faces mars,10037
mars nonsense,18855
nonsense mission,21131
mars idea,18850
idea massive,14754
massive terraforming,18907
terraforming efforts,30212
efforts going,8834
going mars,12669
mars including,18851
including built,15035
built habitat,3675
habitat noticing,13407
noticing lots,21194
lots life,18148
life forms,17291
forms dramatically,11661
dramatically increased,8361
increased oxygen,15054
oxygen levels,21870
levels movie,17225
just pops,16205
pops woodwork,23171
woodwork moronic,33705
moronic just,19863
just plan,16202
level wasn,17220
wasn throw,32914
throw killer,30698
killer robot,16443
robot military,25589
military hardware,19431
hardware run,13674
run amok,25846
amok standard,1236
standard plot,28537
line 17,17629
17 just,74
good measure,12781
thirty,30550
clamoring,4953
singleton,27634
decided,6978
undistinguished,31862
hackneyed,13424
fights,10708
corruption,6088
justice,16267
streets,29110
disregarding,7970
hiring,14190
dealer,6897
snuff,27967
eyewitness,9997
dirty,7828
cops,6039
vanguard,32230
thirty years,30552
years long,34126
time wait,30867
wait make,32671
make sequel,18553
sequel especially,26990
especially clamoring,9425
clamoring director,4954
director writer,7810
writer producer,33996
producer john,23667
john singleton,15895
singleton decided,27636
decided time,6984
time result,30839
result solid,25232
solid undistinguished,28034
undistinguished crime,31863
crime drama,6435
drama elements,8342
elements story,8866
story told,29025
told times,31014
times hackneyed,30904
hackneyed tough,13425
tough nonsense,31162
nonsense cop,21127
cop fights,6025
fights evil,10710
evil corruption,9553
corruption bring,6089
bring justice,3499
justice streets,16270
streets disregarding,29112
disregarding law,7971
law spoiled,16940
spoiled rich,28416
rich kid,25394
kid trying,16376
trying away,31556
away murder,2023
murder hiring,20609
hiring drug,14191
drug dealer,8473
dealer snuff,6900
snuff eyewitness,27968
eyewitness help,9998
help couple,13977
couple dirty,6187
dirty cops,7829
cops vanguard,6044
vanguard material,32231
contains spoilers,5906
attitude,1849
investigator,15536
routine,25789
shaft,27183
provide,23855
old bad,21473
bad attitude,2115
attitude cop,1850
cop turned,6030
turned investigator,31614
investigator routine,15538
routine getting,25791
getting boring,12334
boring shaft,3209
shaft just,27184
doesn provide,8117
provide new,23858
new twists,20988
twists old,31679
old character,21476
character movie,4410
movie good,20134
good tv,12849
tv theaters,31650
theaters entertaining,30311
commercials,5540
sorely,28152
mistaken,19638
sick,27464
stomach,28855
attraction,1859
didnt,7580
sucked,29416
spouting,28466
cheesy,4658
catch,4163
phrases,22619
saw commercials,26113
commercials shaft,5542
shaft thought,27188
thought looked,30612
looked great,18001
great saw,13109
saw sorely,26138
sorely mistaken,28153
mistaken sick,19639
sick stomach,27467
stomach people,28857
people watched,22318
watched actually,32985
actually enjoyed,693
enjoyed saw,9234
saw attraction,26110
attraction whatsoever,1861
whatsoever characters,33320
characters didnt,4462
didnt care,7581
care stupid,3973
stupid plot,29290
plot samuel,23006
jackson personal,15703
personal favorite,22524
favorite sucked,10470
sucked spouting,29420
spouting cheesy,28467
cheesy catch,4660
catch phrases,4165
phrases attempt,22620
attempt sound,1822
sound like,28198
like man,17493
man shaft,18720
shaft man,27185
man shame,18721
shame thought,27216
warning,32854
warning spoilers,32859
cowboys,6262
builds,3667
quartet,24052
seize,26840
fulfill,11896
lifelong,17341
satirizes,26075
traditionally,31201
conception,5729
portraying,23230
sagacious,25965
imperfect,14919
space cowboys,28236
cowboys builds,6263
builds humor,3668
humor quartet,14662
quartet aged,24053
aged characters,935
characters seize,4510
seize opportunity,26841
opportunity fulfill,21610
fulfill lifelong,11898
lifelong goal,17342
goal going,12576
going space,12682
space space,28241
cowboys satirizes,6265
satirizes traditionally,26076
traditionally romanticized,31202
romanticized conception,25726
conception young,5730
young hero,34216
hero portraying,14040
portraying characters,23232
characters sagacious,4509
sagacious imperfect,25966
imperfect old,14920
old men,21491
post,23273
geezer,12206
reeked,24785
client,5068
eastwood,8678
collecting,5263
bruce,3607
willis,33440
scientific,26437
facts,10113
mess,19301
correctly,6081
cares,3991
places,22775
pure,23963
people putting,22282
putting post,24020
post looking,23275
looking movie,18023
movie fun,20118
fun old,11931
old geezer,21486
geezer movie,12207
movie reeked,20289
reeked armageddon,24786
armageddon client,1561
client eastwood,5069
eastwood going,8679
going collecting,12640
collecting men,5264
men help,19235
help save,13993
save world,26100
world just,33849
like bruce,17397
bruce willis,3608
willis did,33442
did lot,7500
lot scientific,18134
scientific facts,26438
facts did,10114
did mess,7507
mess correctly,19304
correctly cares,6082
cares funny,3992
funny entertaining,11984
laughed right,16893
right places,25463
places just,22776
just pure,16209
pure entertainment,23967
entertainment wanted,9319
wanted read,32802
turkey,31599
enthralled,9321
tears,30068
reap,24632
awards,1996
cannes,3903
festival,10644
lambasted,16735
public,23902
pique,22726
rewarding,25365
odyssey,21370
easier,8656
8½,279
reviews extremely,25329
extremely black,9961
black white,2913
white art,33340
art house,1620
house film,14559
film people,10980
people enthralled,22234
enthralled bored,9322
bored tears,3190
tears experience,30069
experience middle,9843
ground kind,13225
movie picture,20253
picture reap,22666
reap awards,24633
awards cannes,1997
cannes film,3904
film festival,10855
festival lambasted,10645
lambasted general,16736
general public,12225
public time,23908
time pique,30831
pique respect,22727
respect rich,25187
rich rewarding,25399
rewarding odyssey,25366
odyssey easier,21373
easier let,8658
let say,17188
say half,26171
half 8½,13452
wondered,33648
react,24364
lars,16811
von,32618
trier,31391
unsure,32024
handheld,13518
operated,21575
lighting,17357
cameras,3868
expressed,9909
daydreams,6862
driving movie,8444
movie wondered,20436
wondered going,33649
going react,12679
react film,24366
film lars,10922
lars von,16812
von trier,32619
trier favorite,31394
favorite directors,10462
directors unsure,7822
unsure going,32025
going enjoy,12645
enjoy film,9178
film watching,11115
half say,13464
films seen,11224
seen lars,26778
trier used,31395
used handheld,32102
handheld cinematography,13520
cinematography perfectly,4901
perfectly especially,22385
especially impressed,9439
impressed operated,14971
operated camera,21576
camera way,3864
way used,33129
used lighting,32105
lighting cameras,17358
cameras music,3871
music sequences,20648
sequences expressed,27011
expressed surreal,9911
surreal daydreams,29733
daydreams selma,6863
bjork,2885
collaboration,5255
delighted,7115
ability,315
future,12048
intense,15371
themes,30345
musical,20658
neo,20917
realist,24469
melodrama,19184
meta,19326
investigating,15531
poignantly,23051
intellectual,15334
fan lars,10252
trier earlier,31393
earlier works,8626
works bjork,33811
bjork music,2889
videos quite,32411
quite excited,24137
excited collaboration,9694
collaboration tried,5256
tried expect,31381
expect reviews,9778
reviews film,25331
film quite,11010
quite poor,24148
poor couldn,23145
couldn delighted,6131
delighted film,7116
film bjork,10771
bjork acting,2886
acting ability,491
ability superb,321
superb shame,29557
shame acting,27208
acting future,510
future lars,12052
trier writing,31396
writing direction,34010
direction proved,7755
proved intense,23840
intense incredible,15372
incredible played,15071
played different,22863
different themes,7638
themes genres,30346
genres musical,12260
musical neo,20666
neo realist,20918
realist film,24470
film melodrama,10952
melodrama created,19185
created meta,6349
meta film,19327
film investigating,10911
investigating human,15532
human nature,14608
nature nature,20803
nature film,20800
film digital,10822
digital video,7661
video incredibly,32403
incredibly emotional,15082
emotional film,8962
film proved,11002
proved poignantly,23842
poignantly intellectual,23052
climate,5073
scandinavians,26251
penchant,22201
tedious,30100
tolerant,31016
watcher,33001
accept,405
naturally,20794
downer,8297
weekend,33214
dancer,6702
requiem,25136
depression,7225
crashing,6315
choreography,4797
shaky,27195
nervous,20929
technique,30085
reasons,24653
nypd,21264
smarter,27888
halfway,13467
drag,8329
crawl,6321
bitter,2877
arrived,1608
specific,28316
climate scandinavians,5075
scandinavians penchant,26252
penchant making,22202
making depressing,18622
depressing films,7223
films tedious,11231
tedious manner,30102
manner tolerant,18781
tolerant movie,31017
movie watcher,20428
watcher american,33002
american foreign,1207
foreign film,11618
film way,11116
way accept,33064
accept naturally,408
naturally got,20796
got sucked,12932
sucked wonderful,29422
wonderful reviews,33668
reviews received,25342
received watched,24686
watched downer,32988
downer movies,8298
movies weekend,20546
weekend dancer,33216
dancer requiem,6706
requiem dream,25138
dream depression,8386
depression requiem,7227
requiem somewhat,25139
somewhat interesting,28066
interesting dancer,15413
dancer pretentious,6705
pretentious crashing,23482
crashing bore,6316
bore choreography,3181
choreography downright,4800
downright stupid,8309
stupid shaky,29295
shaky nervous,27196
nervous camera,20930
camera technique,3861
technique new,30086
new reasons,20980
reasons stand,24658
stand watch,28529
watch nypd,32961
nypd blue,21265
blue wife,3025
wife smarter,33404
smarter left,27889
left room,17094
room halfway,25745
halfway let,13469
let von,17194
trier drag,31392
drag slow,8331
slow crawl,27830
crawl bitter,6322
bitter end,2878
end end,9028
end anticipating,9020
anticipating relish,1407
relish arrived,24978
arrived just,1609
just end,16130
end movie,9048
movie specific,20347
specific end,28318
end selma,9051
selma satisfying,26895
satisfying scene,26085
defensive,7042
filmmaking,11150
wrapped,33965
quiet,24108
dance,6687
numbers,21244
defensive comments,7043
comments love,5535
love bjork,18182
bjork love,2888
love great,18198
great filmmaking,13065
filmmaking hoping,11153
movie story,20356
story wrapped,29038
wrapped oh,33966
oh quiet,21438
quiet type,24111
type music,31694
music dance,20629
dance numbers,6693
blame,2932
arthouse,1632
raving,24344
edited,8731
forwarded,11690
hour,14524
struggled,29187
advise,876
steer,28735
going tell,12684
tell straight,30147
straight movie,29060
movie sucked,20363
sucked long,29419
long interesting,17926
interesting slow,15431
slow hell,27833
hell blame,13957
blame director,2934
director blame,7771
blame arthouse,2933
arthouse people,1633
people raving,22284
raving awful,24345
awful excuse,2060
excuse movie,9717
horrible like,14482
good character,12730
character drama,4384
drama guy,8344
guy bad,13342
bad said,2158
said edited,25977
edited totally,8733
totally agree,31116
agree fast,975
fast forwarded,10404
forwarded hour,11691
hour struggled,14535
struggled watch,29188
film let,10926
way room,33123
room people,25746
people movie,22270
movie room,20312
room clear,25740
clear matter,5010
matter minutes,18979
minutes bjork,19538
bjork okay,2890
okay just,21464
good story,12836
love soundtrack,18219
soundtrack bad,28213
bad songs,2161
songs different,28105
different movie,7628
movie advise,19959
advise steer,877
steer clear,28736
clear bad,5007
bad movie,2144
difficult,7647
intrigued,15495
lists,17704
begin,2469
laughable,16874
figured,10714
inflicted,15169
gimmick,12414
profoundly,23734
people written,22320
written difficult,34028
difficult film,7648
film watch,11113
watch agree,32939
agree worst,977
seen really,26805
really intrigued,24572
intrigued movie,15496
movie appeared,19964
appeared lists,1490
lists completely,17705
completely disappointed,5644
disappointed inane,7853
inane does,15009
does begin,8039
begin scenes,2476
scenes just,26372
just breaks,16105
breaks song,3395
song laughable,28096
laughable yeah,16876
yeah lives,34069
lives fantasy,17812
fantasy world,10306
world figured,33838
figured musical,10716
musical number,20667
number inflicted,21237
inflicted gimmick,15170
gimmick thing,12416
thing profoundly,30391
profoundly stupid,23735
merit,19288
lapsed,16796
errant,9401
cardboard,3957
treating,31338
tied,30728
railroad,24216
tracks,31186
clever,5031
plotting,23030
lovely talented,18269
talented little,29931
little singer,17777
singer bjork,27608
bjork plays,2891
plays lovely,22904
bjork pretentious,2892
pretentious eventually,23484
eventually ludicrous,9526
ludicrous piece,18330
piece nonsense,22692
nonsense thought,21133
thought merit,30615
merit lapsed,19289
lapsed errant,16797
errant nonsense,9402
nonsense sheer,21132
sheer black,27260
white cardboard,33341
cardboard characters,3958
characters treating,4519
treating poor,31340
poor little,23150
little bjork,17726
bjork badly,2887
badly singing,2182
singing pretty,27619
pretty badly,23494
badly wonder,2184
wonder tied,33644
tied railroad,30730
railroad tracks,24217
tracks missed,31187
missed piece,19608
piece high,22690
high drama,14092
drama fit,8343
fit nicely,11360
nicely clever,21025
clever plotting,5036
plotting film,23031
bloody,2990
bloody awful,2991
awful generous,2062
generous description,12235
description film,7264
negatively,20895
effective,8767
building,3662
intensity,15376
dramatic,8353
orchestra,21628
dumped,8542
truck,31467
drove,8462
girlfriend,12441
stood,28868
confused,5783
climaxed,5083
comment negatively,5520
negatively scene,20896
thought movie,30616
movie extremely,20096
extremely effective,9967
effective building,8768
building intensity,3664
intensity certain,15377
certain scenes,4252
scenes used,26390
used probably,32107
probably dramatic,23610
dramatic climatic,8355
climatic orchestra,5078
orchestra number,21629
number scene,21242
scene simply,26327
simply dumped,27576
dumped bags,8543
bags money,2195
money truck,19796
truck drove,31469
drove girlfriend,8463
girlfriend stood,12447
stood confused,28869
confused music,5784
music built,20627
built built,3672
built finally,3674
finally climaxed,11259
climaxed didn,5084
didn make,7558
make bit,18503
bit sense,2858
hadn,13428
nuts,21255
unpredictable,31999
stray,29093
normal,21141
impeccable,14916
aim,995
shootouts,27313
strangle,29089
accent,391
benicio,2602
del,7101
toro,31088
suspects,29759
fenster,10628
longbaugh,17942
gang,12111
hidden,14078
beginning knew,2486
knew hadn,16532
hadn seen,13431
movie nuts,20237
nuts movies,21256
movies sitting,20529
sitting attention,27674
attention absolutely,1835
absolutely unpredictable,359
unpredictable action,32000
action scenes,576
scenes great,26368
great stray,13122
stray normal,29094
normal heroes,21143
heroes impeccable,14051
impeccable aim,14917
aim shootouts,996
shootouts used,27314
used seeing,32111
seeing check,26706
check mean,4626
mean acting,19075
acting pretty,526
pretty good,23503
good goes,12761
goes ryan,12612
phillipe wanted,22596
wanted strangle,32803
strangle saw,29090
saw flick,26119
flick accent,11423
accent movie,395
movie hell,20151
hell supposed,13966
supposed benicio,29615
benicio del,2603
del toro,7102
toro does,31089
does better,8041
better did,2706
did usual,7528
usual suspects,32153
suspects sorry,29761
sorry fenster,28166
fenster fans,10629
fans longbaugh,10284
longbaugh man,17943
man complaint,18695
complaint movie,5630
movie little,20200
little hard,17748
hard follow,13642
follow easy,11542
easy lost,8686
lost pay,18090
pay attention,22160
attention gang,1838
gang movie,12113
deserves hidden,7282
hidden gem,14080
normally,21146
philippe,22588
hated,13744
summer,29508
struck,29171
preview,23522
thanks,30279
benecio,2592
slightly,27808
negative,20888
proving,23867
trusted,31529
normally don,21147
like ryan,17528
ryan philippe,25908
philippe hated,22589
hated know,13749
know did,16566
did summer,7522
summer struck,29523
struck totally,29175
totally pretentious,31129
pretentious entertaining,23483
entertaining cruel,9291
intentions watch,15394
watch little,32956
little boy,17727
boy blue,3281
blue needless,3019
say expectations,26161
expectations fairly,9788
fairly low,10150
low decided,18285
time watch,30870
watch way,32977
way gun,33086
gun mainly,13318
mainly thought,18470
thought preview,30623
preview looked,23523
looked good,18000
good thanks,12843
thanks small,30283
small benecio,27858
benecio del,2593
toro loved,31090
loved second,18257
second ve,26669
ve heard,32283
heard slightly,13854
slightly negative,27811
negative things,20894
things hand,30424
hand ve,13515
seen professional,26802
professional film,23709
film critics,10807
critics fight,6483
club lowest,5185
lowest rating,18296
rating possible,24320
possible proving,23258
proving critics,23870
critics just,6486
just trusted,16250
trusted way,31530
gun just,13317
good crime,12740
crime thriller,6438
training,31257
common,5554
unto,32032
prominent,23763
officer,21415
gentleman,12261
gi,12371
jane,15737
honor,14394
change,4336
formula,11662
focuses,11524
desegregation,7267
military training,19434
training films,31258
films common,11170
common genre,5557
genre unto,12256
unto prominent,32033
prominent officer,23764
officer gentleman,21417
gentleman gun,12262
gun gi,13316
gi jane,12372
jane men,15739
men honor,19236
honor fact,14399
fact happened,10070
happened true,13600
true doesn,31480
doesn change,8104
change fact,4339
fact formula,10066
formula film,11663
probably like,23620
like gi,17443
jane focuses,15738
focuses desegregation,11525
desegregation angle,7268
unbelievable,31750
overblown,21810
researching,25151
carl,4002
brashears,3360
accomplishments,444
individuals,15121
learned,17014
learn,17009
known true,16632
story thought,29022
thought unbelievable,30632
unbelievable overblown,31752
overblown hollywood,21811
hollywood movie,14314
movie researching,20300
researching carl,25152
carl brashears,4004
brashears true,3361
story amazing,28915
amazing portrayed,1160
portrayed movie,23224
movie hollywood,20156
hollywood actually,14294
actually played,709
played accomplishments,22857
accomplishments carl,445
carl amazing,4003
amazing inspiring,1155
inspiring individuals,15269
individuals learned,15122
learned men,17017
honor worth,14403
worth watching,33927
watching people,33024
people learn,22255
learn incredible,17010
incredible person,15070
depicted,7202
racism,24188
civil,4939
rights,25480
niro,21083
exhausting,9735
sunday,29533
disturbing,7998
despicable,7314
cuba,6558
gooding,12867
brashear,3358
held,13943
master,18910
diver,8005
calm,3820
perserverance,22498
redeemed,24762
powerless,23329
broken,3541
tension,30191
really depicted,24541
depicted racism,7203
racism days,24189
days civil,6865
civil rights,4940
rights niro,25481
niro did,21086
excellent exhausting,9651
exhausting job,9736
job playing,15853
playing sunday,22889
sunday racism,29535
racism disturbing,24190
disturbing despicable,8000
despicable cuba,7315
cuba gooding,6559
gooding outstanding,12870
outstanding brashear,21775
brashear held,3359
held ground,13944
ground master,13226
master diver,18911
diver calm,8006
calm perserverance,3823
perserverance men,22499
men walked,19243
away convinced,2009
convinced character,5987
played true,22872
true man,31487
man honor,18704
honor difficult,14398
difficult sunday,7654
sunday man,29534
honor brought,14396
brought problems,3601
problems end,23635
end somewhat,9053
somewhat redeemed,28073
redeemed powerless,24764
powerless broken,23330
broken man,3544
man tension,18730
tension played,30192
jnr,15830
shining,27277
lights,17365
critisised,6497
question,24067
potential,23286
uninspiring,31918
pick,22639
head,13798
steam,28731
finishes,11324
robert niro,25574
niro cuba,21085
gooding jnr,12869
jnr shining,15831
shining lights,27278
lights movie,17366
make film,18520
film entertaining,10838
entertaining flick,9295
flick better,11426
better niro,2730
niro critisised,21084
critisised recently,6498
recently films,24704
films chosen,11167
chosen performances,4808
performances performance,22459
performance outstanding,22421
outstanding question,21782
question movie,24073
movie picked,20252
picked men,22644
honor potential,14401
potential great,23288
quite gets,24139
gets script,12326
script ok,26581
ok special,21457
special story,28309
told far,31007
far interesting,10330
interesting way,15437
way half,33087
half film,13456
film uninspiring,11102
uninspiring slow,31921
slow does,27832
does pick,8085
pick head,22640
head steam,13809
steam finishes,28732
finishes high,11325
high leaves,14100
viewer satisfied,32447
satisfied 10,26078
cut,6618
jumps,16058
45,219
crapola,6304
man stuff,18728
stuff cut,29223
cut film,6622
film make,10940
make mini,18539
series jumps,27033
jumps make,16059
make 45,18499
45 minutes,220
minutes leave,19545
leave flat,17038
flat end,11399
end hollywood,9038
hollywood crapola,14300
crapola ending,6305
deniro,7172
carry,4037
ham,13485
dimensional,7677
shallow,27200
ized,15676
sappy,26043
overacted,21786
believe reading,2542
reading site,24411
site seen,27670
seen different,26761
seen long,26782
time deniro,30784
deniro favorite,7174
favorite actors,10456
actors does,638
does good,8063
given story,12477
story lame,28970
lame deniro,16744
deniro really,7178
really carry,24533
carry gooding,4040
gooding fine,12868
fine actor,11293
actor completely,607
completely ham,5647
ham way,13487
way rest,33121
rest cast,25213
cast completely,4106
completely dimensional,5643
dimensional shallow,7679
shallow plot,27202
plot based,22956
story hollywood,28958
hollywood ized,14311
ized completely,15677
completely implausible,5648
implausible sappy,14929
sappy overacted,26044
overacted want,21788
want money,32769
money truly,19797
awful don,2058
contain,5896
contain spoilers,5898
pro,23599
north,21149
wit,33528
wisdom,33507
courage,6207
long line,17928
line pro,17644
pro war,23601
war films,32831
films know,11200
know kind,16585
kind films,16469
films north,11209
north american,21151
american soldiers,1216
soldiers ones,28024
ones capable,21532
capable wit,3914
wit wisdom,33533
wisdom intelligence,33508
intelligence courage,15339
enigma,9168
germans,12295
shocked,27289
read couple,24382
couple books,6186
books capture,3161
capture enigma,3933
enigma germans,9169
germans central,12296
central theme,4233
theme movie,30341
movie shocked,20333
shocked story,27291
told movie,31012
1940,97
angry,1319
teaches,30045
enemies,9116
insult,15310
damned,6674
demonize,7164
germany,12301
intention,15383
german,12289
machine,18382
guns,13328
helpless,14005
boat,3046
deeply,7025
offended,21379
changed,4347
produced 1940,23653
1940 makes,98
makes angry,18575
angry sad,1321
sad film,25925
film teaches,11080
teaches americans,30046
americans today,1228
today germans,30993
germans enemies,12297
enemies insult,9117
insult germans,15312
germans today,12300
today especially,30992
especially fought,9437
fought damned,11695
damned war,6678
war necessary,32838
necessary demonize,20844
demonize germans,7165
germans hollywood,12298
movie produced,20268
produced years,23661
years war,34149
war americans,32826
americans plan,1225
plan make,22798
make war,18567
war germany,32832
germany hell,12302
hell producer,13965
producer intention,23664
intention worst,15386
worst scene,33900
scene german,26305
german crew,12290
crew machine,6422
machine guns,18385
guns helpless,13330
helpless people,14006
people boat,22221
boat german,3047
german feel,12291
feel deeply,10529
deeply offended,7028
offended movie,21381
movie opinion,20242
opinion america,21588
america hollywood,1186
hollywood changed,14298
changed points,4350
points angry,23080
angry making,1320
making mistake,18632
mistake watching,19637
watching movie,33021
epic,9354
heroic,14054
stepping,28746
destroying,7352
creating,6357
unhealthy,31909
polarized,23104
morality,19851
kill,16425
label,16680
racist,24191
acceptable,409
50,221
epic film,9355
film heroic,10882
heroic americans,14055
americans stepping,1227
stepping situation,28747
situation destroying,27684
destroying creating,7353
creating unhealthy,6363
unhealthy polarized,31910
polarized sense,23105
sense morality,26929
morality good,19852
good americans,12723
americans kill,1223
kill evil,16428
evil germans,9556
germans label,12299
label film,16681
film racist,11011
racist acceptable,24192
acceptable propaganda,412
propaganda necessary,23794
necessary 40,20843
40 certainly,210
certainly 50,4258
50 years,225
years fact,34117
inability,15000
kriegsmarine,16651
navy,20813
dressed,8413
stripes,29151
laughing,16895
spectators,28330
mostow,19872
maybe worse,19036
worse war,33884
films don,11176
don remember,8221
remember seeing,25014
seeing pure,26718
pure inability,23969
inability german,15002
german kriegsmarine,12292
kriegsmarine german,16652
german navy,12293
navy hit,20814
hit dressed,14210
dressed stars,8415
stars stripes,28621
stripes causes,29152
causes laughing,4195
laughing faces,16896
faces spectators,10039
spectators wonder,28331
wonder mr,33639
mr mostow,20569
mostow seen,19873
seen sub,26810
sub life,29325
life hope,17295
hope film,14422
film acceptable,10741
dislike,7936
aimed,997
ceased,4202
viewing,32457
refreshing,24829
evening,9507
senseless,26946
lipnicky,17675
weeks,33222
feasible,10493
say determined,26152
determined dislike,7376
dislike film,7937
film premise,10995
premise childish,23410
childish obviously,4715
obviously aimed,21320
aimed children,998
children ceased,4720
ceased years,4203
years ago,34105
ago despite,966
despite best,7321
best efforts,2638
efforts really,8836
really liked,24580
liked film,17587
film certainly,10781
certainly gone,4267
gone wind,12714
wind good,33468
good entertainment,12748
entertainment definitely,9310
definitely worth,7086
worth viewing,33924
viewing end,32459
end feeling,9030
feeling good,10556
good refreshing,12812
refreshing today,24838
today better,30990
better gave,2714
gave evening,12160
evening entertainment,9508
entertainment profanity,9315
profanity sex,23701
sex senseless,27138
senseless violence,26949
violence lipnicky,32507
lipnicky cute,17676
cute charming,6628
charming like,4575
like weeks,17570
weeks screen,33225
screen don,26521
know feasible,16571
feasible british,10494
british kid,3527
kid actor,16370
obsession,21298
vampires,32224
80,262
suggested,29474
child obsession,4704
obsession things,21300
things vampires,30446
vampires looking,32226
looking wonder,18029
wonder influence,33635
influence 80,15172
80 little,269
little vampire,17783
vampire series,32223
series suggested,27037
suggested age,29475
age group,928
group movie,13237
movie couldn,20033
couldn wait,6149
wait cinema,32664
cinema wasn,4877
tony,31052
thompson,30563
country,6172
forever,11620
befriends,2452
rudolph,25822
adventures,863
tony thompson,31056
thompson new,30564
new country,20953
country new,6173
new house,20966
house worst,14564
worst gets,33893
gets beaten,12307
beaten kids,2376
kids school,16417
school life,26425
life change,17271
change forever,4340
forever befriends,11621
befriends vampire,2453
vampire named,32222
named rudolph,20734
rudolph save,25824
save lives,26095
lives tony,17819
tony rudolph,31054
rudolph amazing,25823
amazing adventures,1147
adventures definitely,864
definitely movie,7078
fun family,11916
nice,21007
fascinated,10372
friend,11818
hunter,14699
really nice,24593
nice movie,21017
movie kids,20183
kids good,16403
good plot,12802
plot boy,22957
boy fascinated,3290
fascinated vampires,10377
vampires eventually,32225
eventually meets,9527
meets friend,19173
friend helping,11823
helping vampire,14004
vampire hunter,32219
hunter problems,14702
inescapable,15151
events,9515
translate,31276
thrilling,30682
howard,14570
perfected,22374
apollo,1453
13,49
wolfgang,33572
petersen,22562
continues,5934
storm,28908
inescapable fact,15152
fact difficult,10059
difficult real,7652
life events,17284
events translate,9522
translate interesting,31277
interesting thrilling,15433
thrilling movie,30685
movie ron,20311
ron howard,25735
howard perfected,14571
perfected art,22375
art apollo,1616
apollo 13,1454
13 wolfgang,54
wolfgang petersen,33573
petersen continues,22563
continues perfect,5936
perfect storm,22372
touched,31144
refreshed,24827
enlightened,9246
lasting,16819
frequency,11801
incorporates,15050
raw,24346
particularly,22040
drawn,8371
movies leave,20499
leave feeling,17036
feeling touched,10561
touched refreshed,31145
refreshed enlightened,24828
enlightened films,9247
today don,30991
don bother,8195
bother build,3243
build strong,3660
strong characters,29160
characters lasting,4492
lasting effect,16820
effect frequency,8761
frequency wonderful,11803
movie incorporates,20170
incorporates realistic,15052
realistic father,24473
father son,10436
son bond,28082
bond raw,3101
raw emotion,24347
emotion action,8948
thriller admit,30673
admit particularly,807
particularly drawn,22042
drawn action,8372
movies seeing,20524
seeing frequency,26711
frequency tried,11802
tried change,31378
change attitude,4337
quills,24114
quills 2000,24115
reckoning,24713
count,6155
acted,484
stake,28505
utterly,32174
quills best,24116
films 2000,11156
2000 reckoning,165
reckoning second,24714
second best,26652
best count,2630
count brilliantly,6157
directed acted,7716
acted produced,489
produced written,23660
written films,34031
films ve,11234
time major,30818
major character,18482
